County code,Tract,State code,Place code,State abbreviation,County name,Place name,Total housing units (2010),tract to placefp allocation factor
6001,4261,6,56938,CA,Alameda CA,"Piedmont city, CA",2189,1
6001,4262,6,56938,CA,Alameda CA,"Piedmont city, CA",1735,1
6013,3591.02,6,57288,CA,Contra Costa CA,"Pinole city, CA",1927,0.983
6013,3591.03,6,57288,CA,Contra Costa CA,"Pinole city, CA",2069,1
6013,3592.02,6,57288,CA,Contra Costa CA,"Pinole city, CA",2318,1
6013,3601.01,6,57288,CA,Contra Costa CA,"Pinole city, CA",570,0.322
6013,3601.02,6,57288,CA,Contra Costa CA,"Pinole city, CA",9,0.006
6013,3630,6,57288,CA,Contra Costa CA,"Pinole city, CA",47,0.017
6013,3640.02,6,57288,CA,Contra Costa CA,"Pinole city, CA",157,0.084
6013,3922,6,57288,CA,Contra Costa CA,"Pinole city, CA",61,0.019
6013,9900,6,57288,CA,Contra Costa CA,"Pinole city, CA",0, 
6013,3050,6,57456,CA,Contra Costa CA,"Pittsburg city, CA",0,0
6013,3090,6,57456,CA,Contra Costa CA,"Pittsburg city, CA",1193,1
6013,3100,6,57456,CA,Contra Costa CA,"Pittsburg city, CA",1814,1
6013,3110,6,57456,CA,Contra Costa CA,"Pittsburg city, CA",1563,1
6013,3120,6,57456,CA,Contra Costa CA,"Pittsburg city, CA",815,1
6013,3131.01,6,57456,CA,Contra Costa CA,"Pittsburg city, CA",2847,1
6013,3131.02,6,57456,CA,Contra Costa CA,"Pittsburg city, CA",1445,1
6013,3131.03,6,57456,CA,Contra Costa CA,"Pittsburg city, CA",2526,0.943
6013,3132.03,6,57456,CA,Contra Costa CA,"Pittsburg city, CA",982,0.997
6013,3132.04,6,57456,CA,Contra Costa CA,"Pittsburg city, CA",1702,0.927
6013,3132.05,6,57456,CA,Contra Costa CA,"Pittsburg city, CA",530,1
6013,3132.06,6,57456,CA,Contra Costa CA,"Pittsburg city, CA",1613,1
6013,3141.02,6,57456,CA,Contra Costa CA,"Pittsburg city, CA",1717,0.962
6013,3141.03,6,57456,CA,Contra Costa CA,"Pittsburg city, CA",138,0.079
6013,3141.04,6,57456,CA,Contra Costa CA,"Pittsburg city, CA",0,0
6013,3552,6,57456,CA,Contra Costa CA,"Pittsburg city, CA",2241,0.885
6013,3211.02,6,57764,CA,Contra Costa CA,"Pleasant Hill city, CA",1099,0.396
6013,3212,6,57764,CA,Contra Costa CA,"Pleasant Hill city, CA",1522,0.633
6013,3220,6,57764,CA,Contra Costa CA,"Pleasant Hill city, CA",2576,1
6013,3230,6,57764,CA,Contra Costa CA,"Pleasant Hill city, CA",1739,1
6013,3240.01,6,57764,CA,Contra Costa CA,"Pleasant Hill city, CA",929,0.337
6013,3240.02,6,57764,CA,Contra Costa CA,"Pleasant Hill city, CA",2530,0.999
6013,3250,6,57764,CA,Contra Costa CA,"Pleasant Hill city, CA",2243,1
6013,3260,6,57764,CA,Contra Costa CA,"Pleasant Hill city, CA",993,0.697
6013,3270,6,57764,CA,Contra Costa CA,"Pleasant Hill city, CA",0,0
6013,3381.02,6,57764,CA,Contra Costa CA,"Pleasant Hill city, CA",59,0.043
6013,3470,6,57764,CA,Contra Costa CA,"Pleasant Hill city, CA",631,0.263
6001,4503,6,57792,CA,Alameda CA,"Pleasanton city, CA",0,0
6001,4504,6,57792,CA,Alameda CA,"Pleasanton city, CA",0,0
6001,4505.02,6,57792,CA,Alameda CA,"Pleasanton city, CA",0,0
6001,4506.01,6,57792,CA,Alameda CA,"Pleasanton city, CA",806,0.598
6001,4506.02,6,57792,CA,Alameda CA,"Pleasanton city, CA",3284,0.999
6001,4506.03,6,57792,CA,Alameda CA,"Pleasanton city, CA",1539,1
6001,4506.04,6,57792,CA,Alameda CA,"Pleasanton city, CA",1700,1
6001,4506.05,6,57792,CA,Alameda CA,"Pleasanton city, CA",1405,1
6001,4506.06,6,57792,CA,Alameda CA,"Pleasanton city, CA",1973,1
6001,4506.07,6,57792,CA,Alameda CA,"Pleasanton city, CA",2367,1
6001,4507.01,6,57792,CA,Alameda CA,"Pleasanton city, CA",2459,0.912
6001,4507.41,6,57792,CA,Alameda CA,"Pleasanton city, CA",1799,0.981
6001,4507.42,6,57792,CA,Alameda CA,"Pleasanton city, CA",1863,1
6001,4507.43,6,57792,CA,Alameda CA,"Pleasanton city, CA",1983,1
6001,4507.44,6,57792,CA,Alameda CA,"Pleasanton city, CA",1567,0.992
6001,4507.45,6,57792,CA,Alameda CA,"Pleasanton city, CA",2063,1
6001,4507.46,6,57792,CA,Alameda CA,"Pleasanton city, CA",1245,1
6041,1322,6,57960,CA,Marin CA,"Point Reyes Station CDP, CA",16,0.012
6041,1330,6,57960,CA,Marin CA,"Point Reyes Station CDP, CA",474,0.235
6013,3570,6,58226,CA,Contra Costa CA,"Port Costa CDP, CA",110,0.067
6081,6132,6,58380,CA,San Mateo CA,"Portola Valley town, CA",1895,0.693
6081,6096.03,6,60102,CA,San Mateo CA,"Redwood City city, CA",80,0.037
6081,6097,6,60102,CA,San Mateo CA,"Redwood City city, CA",246,0.149
6081,6098,6,60102,CA,San Mateo CA,"Redwood City city, CA",1383,0.794
6081,6099,6,60102,CA,San Mateo CA,"Redwood City city, CA",1116,1
6081,6100,6,60102,CA,San Mateo CA,"Redwood City city, CA",2084,1
6081,6101,6,60102,CA,San Mateo CA,"Redwood City city, CA",920,1
6081,6102.01,6,60102,CA,San Mateo CA,"Redwood City city, CA",1777,1
6081,6102.02,6,60102,CA,San Mateo CA,"Redwood City city, CA",831,1
6081,6102.03,6,60102,CA,San Mateo CA,"Redwood City city, CA",1002,1
6081,6103.02,6,60102,CA,San Mateo CA,"Redwood City city, CA",748,0.848
6081,6103.03,6,60102,CA,San Mateo CA,"Redwood City city, CA",3075,1
6081,6103.04,6,60102,CA,San Mateo CA,"Redwood City city, CA",1868,1
6081,6104,6,60102,CA,San Mateo CA,"Redwood City city, CA",1657,1
6081,6105,6,60102,CA,San Mateo CA,"Redwood City city, CA",3,0.002
6081,6107,6,60102,CA,San Mateo CA,"Redwood City city, CA",2113,0.988
6081,6108,6,60102,CA,San Mateo CA,"Redwood City city, CA",1667,1
6081,6109,6,60102,CA,San Mateo CA,"Redwood City city, CA",2475,1
6081,6110,6,60102,CA,San Mateo CA,"Redwood City city, CA",2341,1
6081,6111,6,60102,CA,San Mateo CA,"Redwood City city, CA",2137,0.925
6081,6112,6,60102,CA,San Mateo CA,"Redwood City city, CA",1096,1
6081,6113,6,60102,CA,San Mateo CA,"Redwood City city, CA",548,0.27
6081,9901,6,60102,CA,San Mateo CA,"Redwood City city, CA",0, 
6013,3211.03,6,60279,CA,Contra Costa CA,"Reliez Valley CDP, CA",16,0.009
6013,3260,6,60279,CA,Contra Costa CA,"Reliez Valley CDP, CA",431,0.303
6013,3400.02,6,60279,CA,Contra Costa CA,"Reliez Valley CDP, CA",104,0.034
6013,3470,6,60279,CA,Contra Costa CA,"Reliez Valley CDP, CA",749,0.312
6013,3560.02,6,60620,CA,Contra Costa CA,"Richmond city, CA",308,0.149
6013,3601.01,6,60620,CA,Contra Costa CA,"Richmond city, CA",665,0.375
6013,3601.02,6,60620,CA,Contra Costa CA,"Richmond city, CA",1135,0.736
6013,3602,6,60620,CA,Contra Costa CA,"Richmond city, CA",911,0.485
6013,3610,6,60620,CA,Contra Costa CA,"Richmond city, CA",439,0.24
6013,3620,6,60620,CA,Contra Costa CA,"Richmond city, CA",17,0.014
6013,3630,6,60620,CA,Contra Costa CA,"Richmond city, CA",891,0.319
6013,3650.02,6,60620,CA,Contra Costa CA,"Richmond city, CA",541,0.312
6013,3650.03,6,60620,CA,Contra Costa CA,"Richmond city, CA",2478,1
6013,3671,6,60620,CA,Contra Costa CA,"Richmond city, CA",2078,0.999
6013,3672,6,60620,CA,Contra Costa CA,"Richmond city, CA",87,0.053
6013,3690.02,6,60620,CA,Contra Costa CA,"Richmond city, CA",16,0.015
6013,3700,6,60620,CA,Contra Costa CA,"Richmond city, CA",1094,0.923
6013,3710,6,60620,CA,Contra Costa CA,"Richmond city, CA",1997,1
6013,3720,6,60620,CA,Contra Costa CA,"Richmond city, CA",2386,1
6013,3730,6,60620,CA,Contra Costa CA,"Richmond city, CA",1046,0.878
6013,3740,6,60620,CA,Contra Costa CA,"Richmond city, CA",1848,1
6013,3750,6,60620,CA,Contra Costa CA,"Richmond city, CA",1272,1
6013,3760,6,60620,CA,Contra Costa CA,"Richmond city, CA",2043,1
6013,3770,6,60620,CA,Contra Costa CA,"Richmond city, CA",2388,1
6013,3780,6,60620,CA,Contra Costa CA,"Richmond city, CA",1949,0.98
6013,3790,6,60620,CA,Contra Costa CA,"Richmond city, CA",2064,1
6013,3800,6,60620,CA,Contra Costa CA,"Richmond city, CA",2858,1
6013,3810,6,60620,CA,Contra Costa CA,"Richmond city, CA",2131,1
6013,3820,6,60620,CA,Contra Costa CA,"Richmond city, CA",2761,1
6013,3830,6,60620,CA,Contra Costa CA,"Richmond city, CA",2138,1
6013,3840,6,60620,CA,Contra Costa CA,"Richmond city, CA",11,0.006
6013,3860,6,60620,CA,Contra Costa CA,"Richmond city, CA",43,0.028
6013,3922,6,60620,CA,Contra Costa CA,"Richmond city, CA",1733,0.531
6013,9900,6,60620,CA,Contra Costa CA,"Richmond city, CA",0, 
6095,2535,6,60984,CA,Solano CA,"Rio Vista city, CA",3890,0.908
6013,3560.01,6,62490,CA,Contra Costa CA,"Rodeo CDP, CA",1119,0.93
6013,3580,6,62490,CA,Contra Costa CA,"Rodeo CDP, CA",1968,0.933
6013,3923,6,62490,CA,Contra Costa CA,"Rodeo CDP, CA",50,0.054
6097,1512.01,6,62546,CA,Sonoma CA,"Rohnert Park city, CA",1102,0.368
6097,1512.03,6,62546,CA,Sonoma CA,"Rohnert Park city, CA",758,0.368
6097,1513.01,6,62546,CA,Sonoma CA,"Rohnert Park city, CA",1592,0.964
6097,1513.05,6,62546,CA,Sonoma CA,"Rohnert Park city, CA",2379,1
6097,1513.06,6,62546,CA,Sonoma CA,"Rohnert Park city, CA",1642,1
6097,1513.07,6,62546,CA,Sonoma CA,"Rohnert Park city, CA",1845,0.929
6097,1513.08,6,62546,CA,Sonoma CA,"Rohnert Park city, CA",2165,1
6097,1513.09,6,62546,CA,Sonoma CA,"Rohnert Park city, CA",1487,0.748
6097,1513.1,6,62546,CA,Sonoma CA,"Rohnert Park city, CA",1429,0.944
6097,1513.11,6,62546,CA,Sonoma CA,"Rohnert Park city, CA",2152,0.886
6097,1532,6,62546,CA,Sonoma CA,"Rohnert Park city, CA",0,0
6013,3671,6,62700,CA,Contra Costa CA,"Rollingwood CDP, CA",2,0.001
6013,3672,6,62700,CA,Contra Costa CA,"Rollingwood CDP, CA",774,0.475
6097,1531.02,6,62868,CA,Sonoma CA,"Roseland CDP, CA",1001,0.692
6097,1531.03,6,62868,CA,Sonoma CA,"Roseland CDP, CA",534,0.381
6097,1531.04,6,62868,CA,Sonoma CA,"Roseland CDP, CA",223,0.181
6097,1533,6,62868,CA,Sonoma CA,"Roseland CDP, CA",66,0.017
6041,1141,6,62980,CA,Marin CA,"Ross town, CA",0,0
6041,1170,6,62980,CA,Marin CA,"Ross town, CA",4,0.002
6041,1181,6,62980,CA,Marin CA,"Ross town, CA",880,0.995
6055,2015,6,63400,CA,Napa CA,"Rutherford CDP, CA",94,0.084
6055,2016.01,6,64140,CA,Napa CA,"St. Helena city, CA",1027,1
6055,2016.02,6,64140,CA,Napa CA,"St. Helena city, CA",1749,1
6097,1543.02,6,64252,CA,Sonoma CA,"Salmon Creek CDP, CA",10,0.004
6097,1543.04,6,64252,CA,Sonoma CA,"Salmon Creek CDP, CA",106,0.055
6041,1150,6,64434,CA,Marin CA,"San Anselmo town, CA",1963,0.683
6041,1160,6,64434,CA,Marin CA,"San Anselmo town, CA",1390,1
6041,1170,6,64434,CA,Marin CA,"San Anselmo town, CA",2185,0.998
6081,6037,6,65028,CA,San Mateo CA,"San Bruno city, CA",1774,1
6081,6038.01,6,65028,CA,San Mateo CA,"San Bruno city, CA",1345,1
6081,6038.02,6,65028,CA,San Mateo CA,"San Bruno city, CA",1967,1
6081,6039,6,65028,CA,San Mateo CA,"San Bruno city, CA",2172,1
6081,6040,6,65028,CA,San Mateo CA,"San Bruno city, CA",1168,1
6081,6041.01,6,65028,CA,San Mateo CA,"San Bruno city, CA",2631,1
6081,6041.02,6,65028,CA,San Mateo CA,"San Bruno city, CA",1389,1
6081,6042,6,65028,CA,San Mateo CA,"San Bruno city, CA",1135,1
6081,6046,6,65028,CA,San Mateo CA,"San Bruno city, CA",0,0
6081,6135.01,6,65028,CA,San Mateo CA,"San Bruno city, CA",0,0
6081,6140,6,65028,CA,San Mateo CA,"San Bruno city, CA",1775,1
6081,6089,6,65070,CA,San Mateo CA,"San Carlos city, CA",135,0.042
6081,6091,6,65070,CA,San Mateo CA,"San Carlos city, CA",526,0.874
6081,6092.01,6,65070,CA,San Mateo CA,"San Carlos city, CA",1715,1
6081,6092.02,6,65070,CA,San Mateo CA,"San Carlos city, CA",1961,1
6081,6093,6,65070,CA,San Mateo CA,"San Carlos city, CA",1285,1
6081,6094,6,65070,CA,San Mateo CA,"San Carlos city, CA",1174,1
6081,6095,6,65070,CA,San Mateo CA,"San Carlos city, CA",1796,0.988
6081,6096.01,6,65070,CA,San Mateo CA,"San Carlos city, CA",968,0.766
6081,6096.02,6,65070,CA,San Mateo CA,"San Carlos city, CA",680,1
6081,6096.03,6,65070,CA,San Mateo CA,"San Carlos city, CA",1778,0.816
6081,6103.04,6,65070,CA,San Mateo CA,"San Carlos city, CA",0,0
6075,101,6,67000,CA,San Francisco CA,"San Francisco city, CA",2267,1
6075,102,6,67000,CA,San Francisco CA,"San Francisco city, CA",2969,1
6075,103,6,67000,CA,San Francisco CA,"San Francisco city, CA",2341,1
6075,104,6,67000,CA,San Francisco CA,"San Francisco city, CA",2884,1
6075,105,6,67000,CA,San Francisco CA,"San Francisco city, CA",1985,1
6075,106,6,67000,CA,San Francisco CA,"San Francisco city, CA",2286,1
6075,107,6,67000,CA,San Francisco CA,"San Francisco city, CA",3025,1
6075,108,6,67000,CA,San Francisco CA,"San Francisco city, CA",2719,1
6075,109,6,67000,CA,San Francisco CA,"San Francisco city, CA",2891,1
6075,110,6,67000,CA,San Francisco CA,"San Francisco city, CA",2714,1
6075,111,6,67000,CA,San Francisco CA,"San Francisco city, CA",3388,1
6075,112,6,67000,CA,San Francisco CA,"San Francisco city, CA",2331,1
6075,113,6,67000,CA,San Francisco CA,"San Francisco city, CA",1675,1
6075,117,6,67000,CA,San Francisco CA,"San Francisco city, CA",1416,1
6075,118,6,67000,CA,San Francisco CA,"San Francisco city, CA",800,1
6075,119.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1711,1
6075,119.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1981,1
6075,120,6,67000,CA,San Francisco CA,"San Francisco city, CA",2796,1
6075,121,6,67000,CA,San Francisco CA,"San Francisco city, CA",2406,1
6075,122.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",2906,1
6075,122.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1633,1
6075,123.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1786,1
6075,123.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",2388,1
6075,124.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",2934,1
6075,124.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",2517,1
6075,125.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",2518,1
6075,125.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",2309,1
6075,126.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1640,1
6075,126.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1924,1
6075,127,6,67000,CA,San Francisco CA,"San Francisco city, CA",2278,1
6075,128,6,67000,CA,San Francisco CA,"San Francisco city, CA",2629,1
6075,129.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1696,1
6075,129.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",2215,1
6075,130,6,67000,CA,San Francisco CA,"San Francisco city, CA",2678,1
6075,131.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",2639,1
6075,131.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1752,1
6075,132,6,67000,CA,San Francisco CA,"San Francisco city, CA",2590,1
6075,133,6,67000,CA,San Francisco CA,"San Francisco city, CA",2090,1
6075,134,6,67000,CA,San Francisco CA,"San Francisco city, CA",2180,1
6075,135,6,67000,CA,San Francisco CA,"San Francisco city, CA",1857,1
6075,151,6,67000,CA,San Francisco CA,"San Francisco city, CA",1904,1
6075,152,6,67000,CA,San Francisco CA,"San Francisco city, CA",2624,1
6075,153,6,67000,CA,San Francisco CA,"San Francisco city, CA",1051,1
6075,154,6,67000,CA,San Francisco CA,"San Francisco city, CA",3088,1
6075,155,6,67000,CA,San Francisco CA,"San Francisco city, CA",2441,1
6075,156,6,67000,CA,San Francisco CA,"San Francisco city, CA",1400,1
6075,157,6,67000,CA,San Francisco CA,"San Francisco city, CA",2754,1
6075,158.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1764,1
6075,158.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1581,1
6075,159,6,67000,CA,San Francisco CA,"San Francisco city, CA",2413,1
6075,160,6,67000,CA,San Francisco CA,"San Francisco city, CA",1847,1
6075,161,6,67000,CA,San Francisco CA,"San Francisco city, CA",2873,1
6075,162,6,67000,CA,San Francisco CA,"San Francisco city, CA",1742,1
6075,163,6,67000,CA,San Francisco CA,"San Francisco city, CA",2185,1
6075,164,6,67000,CA,San Francisco CA,"San Francisco city, CA",1951,1
6075,165,6,67000,CA,San Francisco CA,"San Francisco city, CA",2483,1
6075,166,6,67000,CA,San Francisco CA,"San Francisco city, CA",2668,1
6075,167,6,67000,CA,San Francisco CA,"San Francisco city, CA",2448,1
6075,168.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1734,1
6075,168.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1900,1
6075,169,6,67000,CA,San Francisco CA,"San Francisco city, CA",1724,1
6075,170,6,67000,CA,San Francisco CA,"San Francisco city, CA",2332,1
6075,171.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1898,1
6075,171.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1805,1
6075,176.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",5296,1
6075,177,6,67000,CA,San Francisco CA,"San Francisco city, CA",801,1
6075,178.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",2479,1
6075,178.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",2425,1
6075,179.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",786,1
6075,180,6,67000,CA,San Francisco CA,"San Francisco city, CA",1595,1
6075,201,6,67000,CA,San Francisco CA,"San Francisco city, CA",3303,1
6075,202,6,67000,CA,San Francisco CA,"San Francisco city, CA",3390,1
6075,203,6,67000,CA,San Francisco CA,"San Francisco city, CA",1782,1
6075,204.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1745,1
6075,204.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",2601,1
6075,205,6,67000,CA,San Francisco CA,"San Francisco city, CA",1397,1
6075,206,6,67000,CA,San Francisco CA,"San Francisco city, CA",2807,1
6075,207,6,67000,CA,San Francisco CA,"San Francisco city, CA",2884,1
6075,208,6,67000,CA,San Francisco CA,"San Francisco city, CA",2718,1
6075,209,6,67000,CA,San Francisco CA,"San Francisco city, CA",1899,1
6075,210,6,67000,CA,San Francisco CA,"San Francisco city, CA",2140,1
6075,211,6,67000,CA,San Francisco CA,"San Francisco city, CA",2039,1
6075,212,6,67000,CA,San Francisco CA,"San Francisco city, CA",1505,1
6075,213,6,67000,CA,San Francisco CA,"San Francisco city, CA",1258,1
6075,214,6,67000,CA,San Francisco CA,"San Francisco city, CA",1770,1
6075,215,6,67000,CA,San Francisco CA,"San Francisco city, CA",2627,1
6075,216,6,67000,CA,San Francisco CA,"San Francisco city, CA",2165,1
6075,217,6,67000,CA,San Francisco CA,"San Francisco city, CA",1876,1
6075,218,6,67000,CA,San Francisco CA,"San Francisco city, CA",1884,1
6075,226,6,67000,CA,San Francisco CA,"San Francisco city, CA",944,1
6075,227.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1052,1
6075,227.04,6,67000,CA,San Francisco CA,"San Francisco city, CA",1717,1
6075,228.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1971,1
6075,228.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",630,1
6075,228.03,6,67000,CA,San Francisco CA,"San Francisco city, CA",1606,1
6075,229.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1500,1
6075,229.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",839,1
6075,229.03,6,67000,CA,San Francisco CA,"San Francisco city, CA",1167,1
6075,230.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1380,1
6075,230.03,6,67000,CA,San Francisco CA,"San Francisco city, CA",1213,1
6075,231.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1272,1
6075,231.03,6,67000,CA,San Francisco CA,"San Francisco city, CA",1301,1
6075,232,6,67000,CA,San Francisco CA,"San Francisco city, CA",1326,1
6075,233,6,67000,CA,San Francisco CA,"San Francisco city, CA",1000,1
6075,234,6,67000,CA,San Francisco CA,"San Francisco city, CA",1044,1
6075,251,6,67000,CA,San Francisco CA,"San Francisco city, CA",1357,1
6075,252,6,67000,CA,San Francisco CA,"San Francisco city, CA",2257,1
6075,253,6,67000,CA,San Francisco CA,"San Francisco city, CA",1881,1
6075,254.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1352,1
6075,254.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1107,1
6075,254.03,6,67000,CA,San Francisco CA,"San Francisco city, CA",1531,1
6075,255,6,67000,CA,San Francisco CA,"San Francisco city, CA",2586,1
6075,256,6,67000,CA,San Francisco CA,"San Francisco city, CA",1629,1
6075,257.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1404,1
6075,257.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1291,1
6075,258,6,67000,CA,San Francisco CA,"San Francisco city, CA",613,1
6075,259,6,67000,CA,San Francisco CA,"San Francisco city, CA",1410,1
6075,260.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1579,1
6075,260.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",984,1
6075,260.03,6,67000,CA,San Francisco CA,"San Francisco city, CA",1369,1
6075,260.04,6,67000,CA,San Francisco CA,"San Francisco city, CA",1205,1
6075,261,6,67000,CA,San Francisco CA,"San Francisco city, CA",1953,1
6075,262,6,67000,CA,San Francisco CA,"San Francisco city, CA",2010,1
6075,263.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1343,1
6075,263.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1523,1
6075,263.03,6,67000,CA,San Francisco CA,"San Francisco city, CA",1299,1
6075,264.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1062,1
6075,264.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1168,1
6075,264.03,6,67000,CA,San Francisco CA,"San Francisco city, CA",1120,1
6075,264.04,6,67000,CA,San Francisco CA,"San Francisco city, CA",699,1
6075,301.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",2158,1
6075,301.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",2338,1
6075,302.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1950,1
6075,302.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",2229,1
6075,303.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",2522,1
6075,303.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1452,1
6075,304,6,67000,CA,San Francisco CA,"San Francisco city, CA",2004,1
6075,305,6,67000,CA,San Francisco CA,"San Francisco city, CA",1056,1
6075,306,6,67000,CA,San Francisco CA,"San Francisco city, CA",901,1
6075,307,6,67000,CA,San Francisco CA,"San Francisco city, CA",2747,1
6075,308,6,67000,CA,San Francisco CA,"San Francisco city, CA",2315,1
6075,309,6,67000,CA,San Francisco CA,"San Francisco city, CA",2435,1
6075,310,6,67000,CA,San Francisco CA,"San Francisco city, CA",1322,1
6075,311,6,67000,CA,San Francisco CA,"San Francisco city, CA",2590,1
6075,312.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1861,1
6075,312.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",879,1
6075,313.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1304,1
6075,313.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1901,1
6075,314,6,67000,CA,San Francisco CA,"San Francisco city, CA",1911,1
6075,326.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1845,1
6075,326.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1743,1
6075,327,6,67000,CA,San Francisco CA,"San Francisco city, CA",2559,1
6075,328.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1521,1
6075,328.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1540,1
6075,329.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1806,1
6075,329.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1394,1
6075,330,6,67000,CA,San Francisco CA,"San Francisco city, CA",2821,1
6075,331,6,67000,CA,San Francisco CA,"San Francisco city, CA",1508,1
6075,332.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",794,1
6075,332.03,6,67000,CA,San Francisco CA,"San Francisco city, CA",1614,1
6075,332.04,6,67000,CA,San Francisco CA,"San Francisco city, CA",1770,1
6075,351,6,67000,CA,San Francisco CA,"San Francisco city, CA",2895,1
6075,352.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1975,1
6075,352.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1891,1
6075,353,6,67000,CA,San Francisco CA,"San Francisco city, CA",2557,1
6075,354,6,67000,CA,San Francisco CA,"San Francisco city, CA",2488,1
6075,401,6,67000,CA,San Francisco CA,"San Francisco city, CA",2022,1
6075,402,6,67000,CA,San Francisco CA,"San Francisco city, CA",2559,1
6075,426.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1855,1
6075,426.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1548,1
6075,427,6,67000,CA,San Francisco CA,"San Francisco city, CA",2576,1
6075,428,6,67000,CA,San Francisco CA,"San Francisco city, CA",1008,1
6075,451,6,67000,CA,San Francisco CA,"San Francisco city, CA",2290,1
6075,452,6,67000,CA,San Francisco CA,"San Francisco city, CA",2980,1
6075,476,6,67000,CA,San Francisco CA,"San Francisco city, CA",2338,1
6075,477.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",2019,1
6075,477.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1667,1
6075,478.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1770,1
6075,478.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1617,1
6075,479.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",2893,1
6075,479.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1631,1
6075,601,6,67000,CA,San Francisco CA,"San Francisco city, CA",1160,1
6075,604,6,67000,CA,San Francisco CA,"San Francisco city, CA",1052,1
6075,605.02,6,67000,CA,San Francisco CA,"San Francisco city, CA",1005,1
6075,607,6,67000,CA,San Francisco CA,"San Francisco city, CA",4751,1
6075,610,6,67000,CA,San Francisco CA,"San Francisco city, CA",1334,1
6075,611,6,67000,CA,San Francisco CA,"San Francisco city, CA",2351,1
6075,612,6,67000,CA,San Francisco CA,"San Francisco city, CA",1235,1
