county,tract,FIPS state,placefp,State Postal Code,cntyname,Place Name,"Total Hsg. Units, 2000 census",tract to placefp allocation factor
6013,3080.02,6,2252,CA,Contra Costa CA,Antioch city,1211,1
6013,3090,6,2252,CA,Contra Costa CA,Antioch city,0,0
6013,3090,6,57456,CA,Contra Costa CA,Pittsburg city,1003,1
6013,3090,6,99999,CA,Contra Costa CA, ,0,0
6013,3100,6,57456,CA,Contra Costa CA,Pittsburg city,1366,1
6013,3110,6,57456,CA,Contra Costa CA,Pittsburg city,1479,1
6013,3120,6,57456,CA,Contra Costa CA,Pittsburg city,814,1
6013,3131.01,6,57456,CA,Contra Costa CA,Pittsburg city,2668,1
6013,3131.02,6,57456,CA,Contra Costa CA,Pittsburg city,1362,1
6013,3131.03,6,2252,CA,Contra Costa CA,Antioch city,0,0
6013,3131.03,6,57456,CA,Contra Costa CA,Pittsburg city,1904,0.902
6013,3131.03,6,99999,CA,Contra Costa CA, ,206,0.098
6013,3132.01,6,4415,CA,Contra Costa CA,Bay Point CDP,0,0
6013,3132.01,6,57456,CA,Contra Costa CA,Pittsburg city,2215,1
6013,3132.02,6,4415,CA,Contra Costa CA,Bay Point CDP,37,0.013
6013,3132.02,6,16000,CA,Contra Costa CA,Concord city,120,0.042
6013,3132.02,6,57456,CA,Contra Costa CA,Pittsburg city,2692,0.945
6013,3132.02,6,99999,CA,Contra Costa CA, ,0,0
6013,3141.02,6,4415,CA,Contra Costa CA,Bay Point CDP,38,0.022
6013,3141.02,6,57456,CA,Contra Costa CA,Pittsburg city,1621,0.951
6013,3141.02,6,99999,CA,Contra Costa CA, ,45,0.026
6013,3141.03,6,4415,CA,Contra Costa CA,Bay Point CDP,1521,0.928
6013,3141.03,6,57456,CA,Contra Costa CA,Pittsburg city,118,0.072
6013,3141.03,6,99999,CA,Contra Costa CA, ,0,0
6013,3141.04,6,4415,CA,Contra Costa CA,Bay Point CDP,2455,1
6013,3141.04,6,57456,CA,Contra Costa CA,Pittsburg city,0,0
6013,3142,6,4415,CA,Contra Costa CA,Bay Point CDP,1762,1
6013,3142,6,99999,CA,Contra Costa CA, ,0,0
6013,3150,6,4415,CA,Contra Costa CA,Bay Point CDP,903,0.748
6013,3150,6,14232,CA,Contra Costa CA,Clyde CDP,267,0.221
6013,3150,6,16000,CA,Contra Costa CA,Concord city,36,0.03
6013,3150,6,99999,CA,Contra Costa CA, ,1,0.001
6013,3160,6,46114,CA,Contra Costa CA,Martinez city,481,1
6013,3170,6,46114,CA,Contra Costa CA,Martinez city,1080,1
6013,3170,6,99999,CA,Contra Costa CA, ,0,0
6013,3180,6,46114,CA,Contra Costa CA,Martinez city,1654,0.999
6013,3180,6,99999,CA,Contra Costa CA, ,2,0.001
6013,3190,6,46114,CA,Contra Costa CA,Martinez city,2091,0.674
6013,3190,6,49651,CA,Contra Costa CA,Mountain View CDP,995,0.321
6013,3190,6,99999,CA,Contra Costa CA, ,18,0.006
6013,3200.01,6,46114,CA,Contra Costa CA,Martinez city,235,0.2
6013,3200.01,6,82842,CA,Contra Costa CA,Vine Hill CDP,940,0.8
6013,3200.01,6,99999,CA,Contra Costa CA, ,0,0
6013,3200.02,6,46114,CA,Contra Costa CA,Martinez city,3142,0.932
6013,3200.02,6,82842,CA,Contra Costa CA,Vine Hill CDP,231,0.068
6013,3200.02,6,99999,CA,Contra Costa CA, ,0,0
6013,3211.01,6,46114,CA,Contra Costa CA,Martinez city,2493,1
6013,3211.02,6,46114,CA,Contra Costa CA,Martinez city,1510,0.552
6013,3211.02,6,54764,CA,Contra Costa CA,Pacheco CDP,61,0.022
6013,3211.02,6,57764,CA,Contra Costa CA,Pleasant Hill city,1092,0.399
6013,3211.02,6,99999,CA,Contra Costa CA, ,72,0.026
6013,3211.03,6,46114,CA,Contra Costa CA,Martinez city,1698,0.9
6013,3211.03,6,57764,CA,Contra Costa CA,Pleasant Hill city,53,0.028
6013,3211.03,6,99999,CA,Contra Costa CA, ,135,0.072
6013,3212,6,46114,CA,Contra Costa CA,Martinez city,41,0.017
6013,3212,6,54764,CA,Contra Costa CA,Pacheco CDP,805,0.342
6013,3212,6,57764,CA,Contra Costa CA,Pleasant Hill city,1505,0.64
6013,3220,6,46114,CA,Contra Costa CA,Martinez city,0,0
6013,3220,6,57764,CA,Contra Costa CA,Pleasant Hill city,2552,1
6013,3230,6,57764,CA,Contra Costa CA,Pleasant Hill city,1758,1
6013,3240,6,16000,CA,Contra Costa CA,Concord city,0,0
6013,3240,6,57764,CA,Contra Costa CA,Pleasant Hill city,3409,0.689
6013,3240,6,83215,CA,Contra Costa CA,Waldon CDP,1541,0.311
6013,3240,6,83346,CA,Contra Costa CA,Walnut Creek city,0,0
6013,3240,6,99999,CA,Contra Costa CA, ,0,0
6013,3250,6,57764,CA,Contra Costa CA,Pleasant Hill city,2099,1
6013,3260,6,57764,CA,Contra Costa CA,Pleasant Hill city,991,0.765
6013,3260,6,99999,CA,Contra Costa CA, ,305,0.235
6013,3270,6,16000,CA,Contra Costa CA,Concord city,2158,0.741
6013,3270,6,54764,CA,Contra Costa CA,Pacheco CDP,754,0.259
6013,3270,6,57764,CA,Contra Costa CA,Pleasant Hill city,0,0
6013,3270,6,99999,CA,Contra Costa CA, ,0,0
6013,3280,6,16000,CA,Contra Costa CA,Concord city,1041,1
6013,3290,6,16000,CA,Contra Costa CA,Concord city,2333,1
6013,3300,6,16000,CA,Contra Costa CA,Concord city,1982,1
6013,3310,6,16000,CA,Contra Costa CA,Concord city,2653,1
6013,3320,6,16000,CA,Contra Costa CA,Concord city,2799,1
6013,3331,6,16000,CA,Contra Costa CA,Concord city,2679,0.907
6013,3331,6,99999,CA,Contra Costa CA, ,275,0.093
6013,3332,6,16000,CA,Contra Costa CA,Concord city,2232,1
6013,3340.01,6,16000,CA,Contra Costa CA,Concord city,1437,1
6013,3340.03,6,16000,CA,Contra Costa CA,Concord city,1294,1
6013,3340.04,6,16000,CA,Contra Costa CA,Concord city,3055,1
6013,3340.05,6,16000,CA,Contra Costa CA,Concord city,438,1
6013,3350,6,16000,CA,Contra Costa CA,Concord city,1275,1
6013,3361.01,6,16000,CA,Contra Costa CA,Concord city,1617,1
6013,3361.02,6,16000,CA,Contra Costa CA,Concord city,2671,1
6013,3362,6,16000,CA,Contra Costa CA,Concord city,2867,1
6013,3362,6,57764,CA,Contra Costa CA,Pleasant Hill city,0,0
6013,3371,6,16000,CA,Contra Costa CA,Concord city,1123,1
6013,3372,6,16000,CA,Contra Costa CA,Concord city,3123,1
6013,3373,6,16000,CA,Contra Costa CA,Concord city,1428,0.63
6013,3373,6,83346,CA,Contra Costa CA,Walnut Creek city,839,0.37
6013,3373,6,99999,CA,Contra Costa CA, ,0,0
6013,3381,6,16000,CA,Contra Costa CA,Concord city,2905,0.962
6013,3381,6,57764,CA,Contra Costa CA,Pleasant Hill city,3,0.001
6013,3381,6,99999,CA,Contra Costa CA, ,112,0.037
6013,3382.01,6,16000,CA,Contra Costa CA,Concord city,493,0.345
6013,3382.01,6,83346,CA,Contra Costa CA,Walnut Creek city,934,0.655
6013,3382.02,6,83215,CA,Contra Costa CA,Waldon CDP,1722,0.311
6013,3382.02,6,83346,CA,Contra Costa CA,Walnut Creek city,3819,0.689
6013,3383.01,6,83346,CA,Contra Costa CA,Walnut Creek city,1051,1
6013,3383.02,6,618,CA,Contra Costa CA,Alamo CDP,2,0.001
6013,3383.02,6,83346,CA,Contra Costa CA,Walnut Creek city,1936,0.91
6013,3383.02,6,99999,CA,Contra Costa CA, ,189,0.089
6013,3390,6,83346,CA,Contra Costa CA,Walnut Creek city,4879,1
6013,3400.01,6,83346,CA,Contra Costa CA,Walnut Creek city,2487,1
6013,3400.02,6,39122,CA,Contra Costa CA,Lafayette city,399,0.131
6013,3400.02,6,83346,CA,Contra Costa CA,Walnut Creek city,2072,0.681
6013,3400.02,6,99999,CA,Contra Costa CA, ,571,0.188
6013,3410,6,39122,CA,Contra Costa CA,Lafayette city,377,0.184
6013,3410,6,83346,CA,Contra Costa CA,Walnut Creek city,28,0.014
6013,3410,6,99999,CA,Contra Costa CA, ,1646,0.803
6013,3420,6,618,CA,Contra Costa CA,Alamo CDP,836,0.367
6013,3420,6,83346,CA,Contra Costa CA,Walnut Creek city,719,0.316
6013,3420,6,99999,CA,Contra Costa CA, ,723,0.317
6013,3430.01,6,83346,CA,Contra Costa CA,Walnut Creek city,1627,0.765
6013,3430.01,6,99999,CA,Contra Costa CA, ,500,0.235
6013,3430.02,6,83346,CA,Contra Costa CA,Walnut Creek city,1645,0.802
6013,3430.02,6,99999,CA,Contra Costa CA, ,407,0.198
6013,3430.03,6,618,CA,Contra Costa CA,Alamo CDP,0,0
6013,3430.03,6,83346,CA,Contra Costa CA,Walnut Creek city,726,0.489
6013,3430.03,6,99999,CA,Contra Costa CA, ,759,0.511
6013,3440,6,618,CA,Contra Costa CA,Alamo CDP,474,1
6013,3451.01,6,68378,CA,Contra Costa CA,San Ramon city,2175,1
6013,3451.02,6,68378,CA,Contra Costa CA,San Ramon city,1359,1
6013,3451.03,6,68378,CA,Contra Costa CA,San Ramon city,1933,1
6013,3451.05,6,17988,CA,Contra Costa CA,Danville town,2125,0.999
6013,3451.05,6,68378,CA,Contra Costa CA,San Ramon city,3,0.001
6013,3451.07,6,17988,CA,Contra Costa CA,Danville town,3580,0.885
6013,3451.07,6,68378,CA,Contra Costa CA,San Ramon city,465,0.115
6013,3451.08,6,68378,CA,Contra Costa CA,San Ramon city,3085,0.996
6013,3451.08,6,99999,CA,Contra Costa CA, ,11,0.004
6013,3451.09,6,68378,CA,Contra Costa CA,San Ramon city,3328,1
6013,3451.09,6,99999,CA,Contra Costa CA, ,0,0
6013,3451.1,6,68378,CA,Contra Costa CA,San Ramon city,2300,0.995
6013,3451.1,6,99999,CA,Contra Costa CA, ,11,0.005
6013,3452.01,6,618,CA,Contra Costa CA,Alamo CDP,1190,0.307
6013,3452.01,6,17988,CA,Contra Costa CA,Danville town,2607,0.673
6013,3452.01,6,68378,CA,Contra Costa CA,San Ramon city,65,0.017
6013,3452.01,6,99999,CA,Contra Costa CA, ,14,0.004
6013,3452.02,6,17988,CA,Contra Costa CA,Danville town,462,0.155
6013,3452.02,6,68378,CA,Contra Costa CA,San Ramon city,2509,0.844
6013,3452.02,6,99999,CA,Contra Costa CA, ,3,0.001
6013,3461.01,6,618,CA,Contra Costa CA,Alamo CDP,302,0.23
6013,3461.01,6,83346,CA,Contra Costa CA,Walnut Creek city,1009,0.77
6013,3461.02,6,618,CA,Contra Costa CA,Alamo CDP,1869,1
6013,3462.01,6,618,CA,Contra Costa CA,Alamo CDP,824,0.336
6013,3462.01,6,17988,CA,Contra Costa CA,Danville town,1281,0.522
6013,3462.01,6,19150,CA,Contra Costa CA,Diablo CDP,347,0.142
6013,3462.02,6,6933,CA,Contra Costa CA,Blackhawk-Camino Tassajara CDP,167,0.044
6013,3462.02,6,17988,CA,Contra Costa CA,Danville town,3627,0.956
6013,3462.02,6,99999,CA,Contra Costa CA, ,0,0
6013,3470,6,39122,CA,Contra Costa CA,Lafayette city,771,0.345
6013,3470,6,46114,CA,Contra Costa CA,Martinez city,127,0.057
6013,3470,6,57764,CA,Contra Costa CA,Pleasant Hill city,572,0.256
6013,3470,6,99999,CA,Contra Costa CA, ,763,0.342
6013,3480,6,39122,CA,Contra Costa CA,Lafayette city,1672,0.999
6013,3480,6,54232,CA,Contra Costa CA,Orinda city,2,0.001
6013,3480,6,99999,CA,Contra Costa CA, ,0,0
6013,3490,6,39122,CA,Contra Costa CA,Lafayette city,1971,1
6013,3500,6,39122,CA,Contra Costa CA,Lafayette city,1679,0.681
6013,3500,6,49194,CA,Contra Costa CA,Moraga town,560,0.227
6013,3500,6,54232,CA,Contra Costa CA,Orinda city,228,0.092
6013,3511,6,83346,CA,Contra Costa CA,Walnut Creek city,6498,1
6013,3512,6,39122,CA,Contra Costa CA,Lafayette city,1940,0.922
6013,3512,6,49194,CA,Contra Costa CA,Moraga town,164,0.078
6013,3512,6,99999,CA,Contra Costa CA, ,0,0
6013,3521.01,6,39122,CA,Contra Costa CA,Lafayette city,11,0.013
6013,3521.01,6,49194,CA,Contra Costa CA,Moraga town,818,0.936
6013,3521.01,6,99999,CA,Contra Costa CA, ,45,0.051
6013,3521.02,6,49194,CA,Contra Costa CA,Moraga town,1831,0.988
6013,3521.02,6,99999,CA,Contra Costa CA, ,23,0.012
6013,3522.01,6,49194,CA,Contra Costa CA,Moraga town,1546,0.666
6013,3522.01,6,54232,CA,Contra Costa CA,Orinda city,774,0.334
6013,3522.02,6,49194,CA,Contra Costa CA,Moraga town,841,0.841
6013,3522.02,6,54232,CA,Contra Costa CA,Orinda city,122,0.122
6013,3522.02,6,99999,CA,Contra Costa CA, ,37,0.037
6013,3530.01,6,54232,CA,Contra Costa CA,Orinda city,1357,0.999
6013,3530.01,6,99999,CA,Contra Costa CA, ,2,0.001
6013,3530.02,6,39122,CA,Contra Costa CA,Lafayette city,340,0.227
6013,3530.02,6,54232,CA,Contra Costa CA,Orinda city,1155,0.773
6013,3540.01,6,54232,CA,Contra Costa CA,Orinda city,706,0.993
6013,3540.01,6,99999,CA,Contra Costa CA, ,5,0.007
6013,3540.02,6,39122,CA,Contra Costa CA,Lafayette city,174,0.068
6013,3540.02,6,54232,CA,Contra Costa CA,Orinda city,2400,0.932
6013,3540.02,6,99999,CA,Contra Costa CA, ,0,0
6013,3551.01,6,2252,CA,Contra Costa CA,Antioch city,4641,1
6013,3551.04,6,6933,CA,Contra Costa CA,Blackhawk-Camino Tassajara CDP,3214,0.593
6013,3551.04,6,17988,CA,Contra Costa CA,Danville town,1448,0.267
6013,3551.04,6,68378,CA,Contra Costa CA,San Ramon city,330,0.061
6013,3551.04,6,99999,CA,Contra Costa CA, ,430,0.079
6013,3551.06,6,2252,CA,Contra Costa CA,Antioch city,2993,0.934
6013,3551.06,6,13882,CA,Contra Costa CA,Clayton city,0,0
6013,3551.06,6,99999,CA,Contra Costa CA, ,212,0.066
6013,3552,6,4415,CA,Contra Costa CA,Bay Point CDP,0,0
6013,3552,6,16000,CA,Contra Costa CA,Concord city,321,0.233
6013,3552,6,57456,CA,Contra Costa CA,Pittsburg city,1058,0.767
6013,3552,6,99999,CA,Contra Costa CA, ,1,0.001
6013,3553.01,6,13882,CA,Contra Costa CA,Clayton city,109,0.047
6013,3553.01,6,16000,CA,Contra Costa CA,Concord city,2214,0.953
6013,3553.01,6,83346,CA,Contra Costa CA,Walnut Creek city,0,0
6013,3553.01,6,99999,CA,Contra Costa CA, ,0,0
