geo_fips,Typology,old disp type
6085503211,LI - Not Losing Low Income Households,1
6085501900,LI - Ongoing Gentrification and/or Displacement,2
6085503003,MHI - Not Losing Low Income Households,5
6085503334,Data Unavailable or Unreliable,8
6085511909,MHI - Not Losing Low Income Households,5
6085503117,LI - Not Losing Low Income Households,1
6085506304,LI - Ongoing Gentrification and/or Displacement,1
6085504317,MHI - Not Losing Low Income Households,5
6085503110,LI - Not Losing Low Income Households,1
6085512030,MHI - Not Losing Low Income Households,5
6085502302,LI - Not Losing Low Income Households,2
6085512034,MHI - Not Losing Low Income Households,5
6085505008,MHI - Not Losing Low Income Households,5
6085506803,MHI - Ongoing Exclusion,7
6085503707,LI - Ongoing Gentrification and/or Displacement,1
6085503212,LI - Not Losing Low Income Households,5
6085503326,MHI - Not Losing Low Income Households,5
6085502909,LI - Ongoing Gentrification and/or Displacement,3
6085500400,LI - At Risk of Gentrification and/or Displacement,1
6085504319,MHI - Advanced Gentrification,4
6085503123,LI - At Risk of Gentrification and/or Displacement,1
6085512022,LI - Not Losing Low Income Households,1
6085512052,LI - Not Losing Low Income Households,1
6085504321,MHI - Not Losing Low Income Households,5
6085501401,LI - At Risk of Gentrification and/or Displacement,1
6085504307,MHI - Not Losing Low Income Households,5
6085503803,LI - Not Losing Low Income Households,5
6085506302,MHI - Ongoing Exclusion,7
6085506204,LI - Not Losing Low Income Households,1
6085503210,LI - Not Losing Low Income Households,1
6085503214,Data Unavailable or Unreliable,1
6085503305,LI - Ongoing Gentrification and/or Displacement,1
6085503332,LI - Not Losing Low Income Households,7
6085502101,LI - Not Losing Low Income Households,2
6085503504,LI - At Risk of Gentrification and/or Displacement,1
6085503304,LI - Not Losing Low Income Households,1
6085504002,LI - Ongoing Gentrification and/or Displacement,1
6085502903,MHI - Ongoing Exclusion,5
6085501300,LI - Ongoing Gentrification and/or Displacement,3
6085506601,LI - Not Losing Low Income Households,1
6085503402,LI - Ongoing Gentrification and/or Displacement,1
6085503713,LI - Not Losing Low Income Households,1
6085506605,LI - Ongoing Gentrification and/or Displacement,3
6085512029,MHI - At Risk of Exclusion,7
6085512033,MHI - At Risk of Exclusion,5
6085505100,LI - Ongoing Gentrification and/or Displacement,4
6085503708,LI - Ongoing Gentrification and/or Displacement,1
6085511911,MHI - Not Losing Low Income Households,5
6085503710,LI - Ongoing Gentrification and/or Displacement,2
6085503711,LI - Ongoing Gentrification and/or Displacement,2
6085501700,LI - Ongoing Gentrification and/or Displacement,2
6085504308,MHI - Not Losing Low Income Households,5
6085500901,LI - Ongoing Gentrification and/or Displacement,4
6085512024,LI - Not Losing Low Income Households,2
6001432200,LI - At Risk of Gentrification and/or Displacement,2
6001433400,LI - Not Losing Low Income Households,5
6001433104,LI - At Risk of Gentrification and/or Displacement,2
6001433103,LI - At Risk of Gentrification and/or Displacement,1
6001433000,LI - Not Losing Low Income Households,3
6001432100,MHI - Ongoing Exclusion,7
6001432501,LI - At Risk of Gentrification and/or Displacement,2
6001432600,LI - Ongoing Gentrification and/or Displacement,3
6001432700,MHI - At Risk of Exclusion,5
6001433600,LI - At Risk of Gentrification and/or Displacement,1
6001433300,LI - At Risk of Gentrification and/or Displacement,2
6001433102,LI - Ongoing Gentrification and/or Displacement,7
6001433500,MHI - Not Losing Low Income Households,5
6001432502,LI - At Risk of Gentrification and/or Displacement,2
6001433200,LI - Ongoing Gentrification and/or Displacement,1
6001432400,LI - At Risk of Gentrification and/or Displacement,1
6001432300,LI - Ongoing Gentrification and/or Displacement,4
6001432800,MHI - Not Losing Low Income Households,1
6001436100,LI - Ongoing Gentrification and/or Displacement,1
6001436000,MHI - Ongoing Exclusion,7
6001435900,MHI - Not Losing Low Income Households,5
6001435800,LI - Not Losing Low Income Households,1
6001435700,MHI - Advanced Gentrification,7
6085512402,MHI - At Risk of Exclusion,5
6085512401,MHI - At Risk of Exclusion,5
6081607300,MHI - At Risk of Exclusion,5
6081606600,LI - Not Losing Low Income Households,6
6081608400,LI - At Risk of Gentrification and/or Displacement,1
6081606000,LI - Ongoing Gentrification and/or Displacement,4
6081608501,MHI - Advanced Gentrification,6
6081606200,LI - Ongoing Gentrification and/or Displacement,4
6081605900,LI - Not Losing Low Income Households,2
6081607000,MHI - Not Losing Low Income Households,5
6081607200,LI - Not Losing Low Income Households,3
6081606700,MHI - Ongoing Exclusion,5
6081607100,MHI - At Risk of Exclusion,5
6081607400,LI - Not Losing Low Income Households,3
6081605800,MHI - Ongoing Exclusion,5
6081607600,LI - Not Losing Low Income Households,2
6081606100,LI - Not Losing Low Income Households,1
6081607800,MHI - Not Losing Low Income Households,5
6081607701,LI - Ongoing Gentrification and/or Displacement,2
6081606500,MHI - At Risk of Exclusion,7
6081607702,MHI - At Risk of Exclusion,1
6081606400,LI - Not Losing Low Income Households,2
6081607900,MHI - Ongoing Exclusion,7
6081608502,MHI - Not Losing Low Income Households,1
6081606300,LI - Ongoing Gentrification and/or Displacement,4
6081607500,LI - At Risk of Gentrification and/or Displacement,4
6013343003,MHI - Ongoing Exclusion,5
6013368001,LI - At Risk of Gentrification and/or Displacement,1
6013366001,LI - At Risk of Gentrification and/or Displacement,1
6013369001,LI - Not Losing Low Income Households,1
6013368002,LI - At Risk of Gentrification and/or Displacement,1
6013369002,LI - Not Losing Low Income Households,1
6013366002,LI - At Risk of Gentrification and/or Displacement,2
6041108200,LI - Not Losing Low Income Households,1
6041108100,MHI - Ongoing Exclusion,5
6041109002,MHI - Ongoing Exclusion,3
6041112202,LI - At Risk of Gentrification and/or Displacement,1
6041109001,LI - Not Losing Low Income Households,1
6041111000,LI - Not Losing Low Income Households,2
6041106001,LI - Not Losing Low Income Households,1
6041110200,MHI - Not Losing Low Income Households,5
6041112100,LI - Not Losing Low Income Households,2
6041112201,LI - Not Losing Low Income Households,1
6041110100,MHI - Ongoing Exclusion,1
6013345108,MHI - At Risk of Exclusion,5
6013345111,MHI - Not Losing Low Income Households,5
6013345101,MHI - Ongoing Exclusion,5
6013345102,MHI - Not Losing Low Income Households,5
6013355116,MHI - Not Losing Low Income Households,5
6013345116,MHI - Not Losing Low Income Households,5
6013345202,MHI - At Risk of Exclusion,5
6013345115,MHI - Not Losing Low Income Households,5
6013345112,MHI - Not Losing Low Income Households,5
6013355117,MHI - Not Losing Low Income Households,5
6013355115,MHI - Not Losing Low Income Households,5
6013345103,MHI - Not Losing Low Income Households,5
6085505305,MHI - Advanced Gentrification,4
6085506103,MHI - At Risk of Exclusion,7
6085505304,MHI - Ongoing Exclusion,5
6085505700,LI - Not Losing Low Income Households,2
6085505302,MHI - Not Losing Low Income Households,1
6085506101,LI - Not Losing Low Income Households,1
6085505900,LI - Not Losing Low Income Households,3
6085504901,MHI - At Risk of Exclusion,5
6085505203,College Town,6
6085508507,MHI - Advanced Gentrification,5
6085508102,MHI - Ongoing Exclusion,5
6085506000,MHI - Not Losing Low Income Households,5
6085505600,College Town,9
6085505403,LI - At Risk of Gentrification and/or Displacement,1
6085505303,LI - Ongoing Gentrification and/or Displacement,1
6085505500,LI - Ongoing Gentrification and/or Displacement,3
6085505402,MHI - Ongoing Exclusion,1
6085505007,LI - Not Losing Low Income Households,1
6085505401,MHI - Advanced Gentrification,4
6085505301,LI - Not Losing Low Income Households,3
6085506102,MHI - Ongoing Exclusion,5
6085505202,LI - Ongoing Gentrification and/or Displacement,4
6085505001,MHI - At Risk of Exclusion,5
6097151700,MHI - Advanced Gentrification,1
6097151401,LI - Not Losing Low Income Households,2
6097152000,LI - Ongoing Gentrification and/or Displacement,2
6097151900,LI - Ongoing Gentrification and/or Displacement,3
6097152203,LI - Not Losing Low Income Households,2
6097152906,MHI - Not Losing Low Income Households,5
6097152201,LI - Not Losing Low Income Households,2
6097153003,LI - Ongoing Gentrification and/or Displacement,2
6097152905,MHI - Not Losing Low Income Households,1
6097152904,MHI - Advanced Gentrification,5
6097152300,MHI - Ongoing Exclusion,7
6097152100,LI - Ongoing Gentrification and/or Displacement,2
6097151800,MHI - At Risk of Exclusion,7
6097153001,LI - Not Losing Low Income Households,2
6097151602,LI - Not Losing Low Income Households,5
6097153006,LI - Not Losing Low Income Households,1
6097152400,MHI - Advanced Exclusion,5
6097151504,MHI - Not Losing Low Income Households,5
6097153005,MHI - Not Losing Low Income Households,5
6097152903,LI - Not Losing Low Income Households,1
6097153104,LI - Not Losing Low Income Households,3
6097151502,MHI - Not Losing Low Income Households,7
6097153300,MHI - At Risk of Exclusion,5
6097151402,LI - At Risk of Gentrification and/or Displacement,1
6097151503,Data Unavailable or Unreliable,5
6097152802,LI - At Risk of Gentrification and/or Displacement,1
6097152600,MHI - Not Losing Low Income Households,5
6097152801,MHI - Advanced Gentrification,5
6097152502,LI - Not Losing Low Income Households,1
6097151601,LI - Not Losing Low Income Households,2
6097152501,LI - Not Losing Low Income Households,1
6097153002,LI - At Risk of Gentrification and/or Displacement,2
6097153103,LI - Not Losing Low Income Households,2
6097152202,LI - Not Losing Low Income Households,1
6041106002,MHI - At Risk of Exclusion,1
6013341000,MHI - At Risk of Exclusion,5
6085507600,MHI - Not Losing Low Income Households,5
6085507302,MHI - At Risk of Exclusion,5
6085507500,MHI - Advanced Exclusion,5
6085507401,MHI - Not Losing Low Income Households,8
6085507301,MHI - Not Losing Low Income Households,5
6085507402,MHI - At Risk of Exclusion,5
6041130201,MHI - Ongoing Exclusion,5
6041130202,MHI - At Risk of Exclusion,5
6097154303,LI - Not Losing Low Income Households,1
6097153403,MHI - At Risk of Exclusion,7
6097153401,MHI - Ongoing Exclusion,2
6097150204,MHI - Ongoing Exclusion,6
6097150203,LI - Not Losing Low Income Households,1
6097150202,LI - Not Losing Low Income Households,2
6081601800,MHI - Ongoing Exclusion,4
6081601700,MHI - Advanced Gentrification,7
6081602300,LI - Ongoing Gentrification and/or Displacement,2
6081602000,MHI - Advanced Gentrification,4
6081602400,LI - Ongoing Gentrification and/or Displacement,3
6081602600,LI - Not Losing Low Income Households,2
6081602100,LI - At Risk of Gentrification and/or Displacement,4
6081601901,LI - Ongoing Gentrification and/or Displacement,3
6081602500,MHI - Not Losing Low Income Households,7
6081601902,LI - At Risk of Gentrification and/or Displacement,4
6081602200,LI - At Risk of Gentrification and/or Displacement,2
6055201601,LI - Not Losing Low Income Households,1
6055201602,MHI - At Risk of Exclusion,6
6085511608,College Town,9
6085513000,College Town,9
6041125000,LI - Not Losing Low Income Households,2
6095252704,LI - Not Losing Low Income Households,1
6095252705,MHI - Not Losing Low Income Households,5
6095252707,LI - Not Losing Low Income Households,1
6095252703,MHI - Not Losing Low Income Households,5
6095252702,LI - Not Losing Low Income Households,5
6095252706,MHI - Not Losing Low Income Households,5
6085508401,MHI - Ongoing Exclusion,7
6085508303,MHI - Ongoing Exclusion,5
6085508504,MHI - Advanced Gentrification,4
6085508505,MHI - Not Losing Low Income Households,5
6085504805,LI - Not Losing Low Income Households,1
6085508202,MHI - Not Losing Low Income Households,5
6085509102,MHI - Ongoing Exclusion,7
6085504806,MHI - Advanced Gentrification,5
6085508800,MHI - Advanced Gentrification,4
6085508304,LI - Ongoing Gentrification and/or Displacement,4
6085508403,MHI - Ongoing Exclusion,5
6085508704,MHI - Advanced Gentrification,4
6085509107,LI - Ongoing Gentrification and/or Displacement,4
6085504803,MHI - Advanced Gentrification,4
6085508203,MHI - Ongoing Exclusion,7
6085508601,LI - Ongoing Gentrification and/or Displacement,6
6085508703,MHI - Advanced Gentrification,4
6085508301,MHI - Ongoing Exclusion,5
6085509106,LI - Ongoing Gentrification and/or Displacement,4
6085508508,LI - Ongoing Gentrification and/or Displacement,3
6085508900,LI - Ongoing Gentrification and/or Displacement,1
6085504802,LI - Ongoing Gentrification and/or Displacement,1
6085508602,MHI - Advanced Gentrification,4
6085508404,MHI - At Risk of Exclusion,5
6085508503,MHI - Advanced Gentrification,7
6085508204,MHI - Ongoing Exclusion,7
6085509000,LI - At Risk of Gentrification and/or Displacement,3
6041128200,MHI - Not Losing Low Income Households,5
6041128100,MHI - At Risk of Exclusion,5
6013364002,LI - Not Losing Low Income Households,1
6041124100,MHI - Not Losing Low Income Households,5
6041124200,MHI - Ongoing Exclusion,5
6001440331,LI - Not Losing Low Income Households,1
6001440100,LI - Not Losing Low Income Households,1
6001440335,MHI - Advanced Gentrification,4
6001440308,LI - Ongoing Gentrification and/or Displacement,1
6001440305,MHI - Not Losing Low Income Households,5
6001440301,LI - Not Losing Low Income Households,1
6001440333,MHI - At Risk of Exclusion,5
6001440306,MHI - Not Losing Low Income Households,5
6001440307,LI - Not Losing Low Income Households,1
6001440304,MHI - Ongoing Exclusion,5
6001440332,MHI - Not Losing Low Income Households,5
6001440200,LI - At Risk of Gentrification and/or Displacement,2
6001440336,MHI - Advanced Gentrification,4
6001440334,MHI - Not Losing Low Income Households,5
6001441501,MHI - Not Losing Low Income Households,5
6095252908,MHI - Not Losing Low Income Households,5
6095253105,LI - At Risk of Gentrification and/or Displacement,2
6095252915,MHI - Ongoing Exclusion,7
6095253000,Data Unavailable or Unreliable,5
6095253205,MHI - At Risk of Exclusion,5
6095253101,LI - Not Losing Low Income Households,2
6095252904,MHI - Not Losing Low Income Households,7
6095252914,MHI - Not Losing Low Income Households,5
6095253206,MHI - Ongoing Exclusion,7
6095253107,LI - Ongoing Gentrification and/or Displacement,2
6095253106,LI - Not Losing Low Income Households,1
6095253108,LI - Not Losing Low Income Households,1
6095252913,MHI - Ongoing Exclusion,5
6095252912,MHI - Ongoing Exclusion,7
6095252910,MHI - Not Losing Low Income Households,5
6095253203,MHI - Ongoing Exclusion,2
6095253201,MHI - Not Losing Low Income Households,5
6095252909,MHI - Not Losing Low Income Households,5
6095253204,LI - Not Losing Low Income Households,4
6095252911,LI - Not Losing Low Income Households,1
6095250104,MHI - Not Losing Low Income Households,5
6095251100,LI - At Risk of Gentrification and/or Displacement,3
6095251803,LI - Not Losing Low Income Households,1
6095250801,LI - Not Losing Low Income Households,1
6095250604,MHI - Not Losing Low Income Households,5
6095250701,LI - At Risk of Gentrification and/or Displacement,3
6095251901,LI - Not Losing Low Income Households,1
6095251701,LI - At Risk of Gentrification and/or Displacement,1
6095250300,LI - At Risk of Gentrification and/or Displacement,2
6095250501,LI - Not Losing Low Income Households,1
6095251000,LI - At Risk of Gentrification and/or Displacement,2
6095250605,MHI - Not Losing Low Income Households,5
6095250105,MHI - Not Losing Low Income Households,5
6095251804,MHI - Not Losing Low Income Households,5
6095250502,LI - Not Losing Low Income Households,1
6095251400,LI - Not Losing Low Income Households,2
6095250103,LI - Not Losing Low Income Households,5
6095250400,LI - Not Losing Low Income Households,1
6095251300,MHI - At Risk of Exclusion,5
6095251600,LI - Ongoing Gentrification and/or Displacement,1
6095251702,LI - Ongoing Gentrification and/or Displacement,4
6095251200,LI - At Risk of Gentrification and/or Displacement,2
6095250900,LI - At Risk of Gentrification and/or Displacement,1
6095250106,Data Unavailable or Unreliable,8
6095251802,LI - At Risk of Gentrification and/or Displacement,1
6095251903,MHI - Not Losing Low Income Households,5
6095252103,LI - Not Losing Low Income Households,1
6095251902,LI - Not Losing Low Income Households,1
6095250200,LI - Not Losing Low Income Households,1
6095250601,MHI - Ongoing Exclusion,1
6095251500,LI - At Risk of Gentrification and/or Displacement,2
6013320001,LI - Not Losing Low Income Households,3
6013340002,MHI - At Risk of Exclusion,5
6013340001,LI - Not Losing Low Income Households,2
6013351103,LI - Not Losing Low Income Households,3
6013346101,MHI - Not Losing Low Income Households,8
6013343002,MHI - Ongoing Exclusion,7
6013338201,MHI - Not Losing Low Income Households,5
6013343001,MHI - At Risk of Exclusion,2
6013351102,LI - Not Losing Low Income Households,1
6013339001,LI - Not Losing Low Income Households,2
6013351101,LI - Not Losing Low Income Households,1
6013355302,MHI - Not Losing Low Income Households,5
6013338302,MHI - Ongoing Exclusion,7
6013338204,MHI - Ongoing Exclusion,7
6013338301,MHI - Not Losing Low Income Households,5
6013339002,LI - Not Losing Low Income Households,2
6081612900,MHI - At Risk of Exclusion,5
6097153806,MHI - Not Losing Low Income Households,2
6097153801,MHI - Not Losing Low Income Households,5
6097153809,MHI - Ongoing Exclusion,7
6097153807,MHI - Ongoing Exclusion,5
6097153804,MHI - Not Losing Low Income Households,5
6097153808,LI - Not Losing Low Income Households,1
6081613400,MHI - At Risk of Exclusion,5
6081613300,MHI - At Risk of Exclusion,5
6055201300,LI - Not Losing Low Income Households,2
