,Tract,Year,County,type,CRA Eligible,"% HI borrower, LI tract","# HI borrower, LI tract","% HI borrower, HI tract","# HI borrower, HI tract","% LI borrower, LI tract","# LI borrower, LI tract","%LI borrower, HI tract","# LI borrower, HI tract",Geoid,Total Loans,pct loans to MH borrowers in LMI tracts,Typology
2150,4061.0,2015,Alameda County,mod,eligible,0.7142857142857143,20,0.0,0,0.2857142857142857,8,0.0,0,6001406100,28,0.7142857142857143,LI - Ongoing Gentrification and/or Displacement
2151,4062.01,2015,Alameda County,low,eligible,0.78125,25,0.0,0,0.21875,7,0.0,0,6001406201,32,0.78125,LI - Ongoing Gentrification and/or Displacement
2152,4062.02,2015,Alameda County,low,eligible,0.7058823529411765,12,0.0,0,0.29411764705882354,5,0.0,0,6001406202,17,0.7058823529411765,LI - Ongoing Gentrification and/or Displacement
2153,4063.0,2015,Alameda County,low,eligible,0.7115384615384616,37,0.0,0,0.28846153846153844,15,0.0,0,6001406300,52,0.7115384615384616,LI - Ongoing Gentrification and/or Displacement
2154,4064.0,2015,Alameda County,low,eligible,0.9,27,0.0,0,0.1,3,0.0,0,6001406400,30,0.9,LI - At Risk of Gentrification and/or Displacement
2155,4065.0,2015,Alameda County,low,eligible,0.75,30,0.0,0,0.25,10,0.0,0,6001406500,40,0.75,LI - At Risk of Gentrification and/or Displacement
2156,4066.01,2015,Alameda County,mod,eligible,0.8571428571428571,66,0.0,0,0.14285714285714285,11,0.0,0,6001406601,77,0.8571428571428571,LI - Ongoing Gentrification and/or Displacement
2157,4066.02,2015,Alameda County,low,eligible,0.9333333333333332,28,0.0,0,0.06666666666666668,2,0.0,0,6001406602,30,0.9333333333333333,LI - At Risk of Gentrification and/or Displacement
2158,4070.0,2015,Alameda County,low,eligible,0.7674418604651163,66,0.0,0,0.2325581395348837,20,0.0,0,6001407000,86,0.7674418604651163,LI - At Risk of Gentrification and/or Displacement
2159,4071.01,2015,Alameda County,low,eligible,0.7826086956521741,18,0.0,0,0.21739130434782608,5,0.0,0,6001407101,23,0.782608695652174,LI - At Risk of Gentrification and/or Displacement
2160,4071.02,2015,Alameda County,mod,eligible,0.9302325581395348,40,0.0,0,0.06976744186046513,3,0.0,0,6001407102,43,0.9302325581395349,LI - At Risk of Gentrification and/or Displacement
2161,4072.0,2015,Alameda County,low,eligible,0.7647058823529411,26,0.0,0,0.2352941176470588,8,0.0,0,6001407200,34,0.7647058823529411,LI - At Risk of Gentrification and/or Displacement
2162,4073.0,2015,Alameda County,low,eligible,0.42857142857142855,12,0.0,0,0.5714285714285714,16,0.0,0,6001407300,28,0.42857142857142855,LI - Ongoing Gentrification and/or Displacement
2163,4074.0,2015,Alameda County,low,eligible,0.59375,19,0.0,0,0.40625,13,0.0,0,6001407400,32,0.59375,LI - Ongoing Gentrification and/or Displacement
2164,4075.0,2015,Alameda County,low,eligible,0.5510204081632653,27,0.0,0,0.4489795918367347,22,0.0,0,6001407500,49,0.5510204081632653,LI - At Risk of Gentrification and/or Displacement
2165,4076.0,2015,Alameda County,low,eligible,0.8392857142857143,94,0.0,0,0.16071428571428573,18,0.0,0,6001407600,112,0.8392857142857143,LI - Ongoing Gentrification and/or Displacement
2166,4078.0,2015,Alameda County,mod,eligible,0.9333333333333332,56,0.0,0,0.06666666666666668,4,0.0,0,6001407800,60,0.9333333333333333,MHI - Advanced Gentrification
2167,4083.0,2015,Alameda County,mod,eligible,0.9056603773584906,96,0.0,0,0.09433962264150944,10,0.0,0,6001408300,106,0.9056603773584906,LI - Ongoing Gentrification and/or Displacement
2168,4084.0,2015,Alameda County,low,eligible,0.42857142857142855,27,0.0,0,0.5714285714285714,36,0.0,0,6001408400,63,0.42857142857142855,LI - Ongoing Gentrification and/or Displacement
2169,4085.0,2015,Alameda County,low,eligible,0.4647887323943662,33,0.0,0,0.5352112676056338,38,0.0,0,6001408500,71,0.4647887323943662,LI - At Risk of Gentrification and/or Displacement
2170,4086.0,2015,Alameda County,low,eligible,0.4274193548387097,53,0.0,0,0.5725806451612904,71,0.0,0,6001408600,124,0.4274193548387097,LI - Ongoing Gentrification and/or Displacement
2171,4087.0,2015,Alameda County,low,eligible,0.5619834710743802,68,0.0,0,0.4380165289256198,53,0.0,0,6001408700,121,0.5619834710743802,LI - At Risk of Gentrification and/or Displacement
2172,4088.0,2015,Alameda County,low,eligible,0.273972602739726,20,0.0,0,0.726027397260274,53,0.0,0,6001408800,73,0.273972602739726,LI - Ongoing Gentrification and/or Displacement
2173,4089.0,2015,Alameda County,low,eligible,0.5,20,0.0,0,0.5,20,0.0,0,6001408900,40,0.5,LI - Ongoing Gentrification and/or Displacement
2174,4090.0,2015,Alameda County,low,eligible,0.3939393939393939,13,0.0,0,0.6060606060606061,20,0.0,0,6001409000,33,0.3939393939393939,LI - At Risk of Gentrification and/or Displacement
2175,4091.0,2015,Alameda County,mod,eligible,0.3269230769230769,17,0.0,0,0.6730769230769231,35,0.0,0,6001409100,52,0.3269230769230769,LI - Ongoing Gentrification and/or Displacement
2176,4092.0,2015,Alameda County,low,eligible,0.4722222222222222,17,0.0,0,0.5277777777777778,19,0.0,0,6001409200,36,0.4722222222222222,LI - Ongoing Gentrification and/or Displacement
2177,4093.0,2015,Alameda County,low,eligible,0.6346153846153846,33,0.0,0,0.36538461538461536,19,0.0,0,6001409300,52,0.6346153846153846,LI - At Risk of Gentrification and/or Displacement
2178,4094.0,2015,Alameda County,low,eligible,0.6447368421052632,49,0.0,0,0.35526315789473684,27,0.0,0,6001409400,76,0.6447368421052632,LI - Ongoing Gentrification and/or Displacement
2179,4095.0,2015,Alameda County,low,eligible,0.27586206896551724,8,0.0,0,0.7241379310344828,21,0.0,0,6001409500,29,0.27586206896551724,LI - At Risk of Gentrification and/or Displacement
2180,4096.0,2015,Alameda County,low,eligible,0.4931506849315068,36,0.0,0,0.5068493150684932,37,0.0,0,6001409600,73,0.4931506849315068,LI - At Risk of Gentrification and/or Displacement
2181,4097.0,2015,Alameda County,low,eligible,0.4594594594594595,34,0.0,0,0.5405405405405406,40,0.0,0,6001409700,74,0.4594594594594595,LI - At Risk of Gentrification and/or Displacement
2182,4101.0,2015,Alameda County,low,eligible,0.813953488372093,35,0.0,0,0.18604651162790695,8,0.0,0,6001410100,43,0.813953488372093,LI - At Risk of Gentrification and/or Displacement
2183,4102.0,2015,Alameda County,low,eligible,0.6363636363636364,35,0.0,0,0.3636363636363637,20,0.0,0,6001410200,55,0.6363636363636364,LI - Not Losing Low Income Households
2184,4103.0,2015,Alameda County,low,eligible,0.6176470588235294,21,0.0,0,0.38235294117647056,13,0.0,0,6001410300,34,0.6176470588235294,LI - At Risk of Gentrification and/or Displacement
2185,4104.0,2015,Alameda County,mod,eligible,0.6923076923076923,36,0.0,0,0.3076923076923077,16,0.0,0,6001410400,52,0.6923076923076923,LI - Ongoing Gentrification and/or Displacement
2186,4105.0,2015,Alameda County,low,eligible,0.8888888888888888,8,0.0,0,0.1111111111111111,1,0.0,0,6001410500,9,0.8888888888888888,LI - Ongoing Gentrification and/or Displacement
2187,4221.0,2015,Alameda County,mod,eligible,0.9583333333333334,23,0.0,0,0.04166666666666666,1,0.0,0,6001422100,24,0.9583333333333334,LI - Ongoing Gentrification and/or Displacement
2188,4222.0,2015,Alameda County,mod,eligible,1.0,25,0.0,0,0.0,0,0.0,0,6001422200,25,1.0,LI - Ongoing Gentrification and/or Displacement
2189,4224.0,2015,Alameda County,mod,eligible,0.8333333333333334,5,0.0,0,0.16666666666666666,1,0.0,0,6001422400,6,0.8333333333333334,LI - Not Losing Low Income Households
2190,4227.0,2015,Alameda County,low,eligible,1.0,9,0.0,0,0.0,0,0.0,0,6001422700,9,1.0,College Town
2191,4228.0,2015,Alameda County,mod,eligible,1.0,2,0.0,0,0.0,0,0.0,0,6001422800,2,1.0,Data Unavailable or Unreliable
2192,4229.0,2015,Alameda County,low,eligible,0.75,3,0.0,0,0.25,1,0.0,0,6001422900,4,0.75,College Town
2193,4232.0,2015,Alameda County,mod,eligible,0.9130434782608696,21,0.0,0,0.08695652173913042,2,0.0,0,6001423200,23,0.9130434782608695,Data Unavailable or Unreliable
2194,4234.0,2015,Alameda County,mod,eligible,0.9615384615384616,50,0.0,0,0.038461538461538464,2,0.0,0,6001423400,52,0.9615384615384616,LI - Ongoing Gentrification and/or Displacement
2195,4235.0,2015,Alameda County,mod,eligible,1.0,42,0.0,0,0.0,0,0.0,0,6001423500,42,1.0,LI - At Risk of Gentrification and/or Displacement
2196,4236.02,2015,Alameda County,mod,eligible,1.0,20,0.0,0,0.0,0,0.0,0,6001423602,20,1.0,College Town
2197,4240.01,2015,Alameda County,mod,eligible,0.9622641509433962,51,0.0,0,0.03773584905660377,2,0.0,0,6001424001,53,0.9622641509433962,LI - Ongoing Gentrification and/or Displacement
2198,4240.02,2015,Alameda County,low,eligible,0.9642857142857144,27,0.0,0,0.03571428571428571,1,0.0,0,6001424002,28,0.9642857142857143,LI - Ongoing Gentrification and/or Displacement
2199,4251.04,2015,Alameda County,mod,eligible,0.8082191780821918,59,0.0,0,0.1917808219178082,14,0.0,0,6001425104,73,0.8082191780821918,LI - At Risk of Gentrification and/or Displacement
2200,4272.0,2015,Alameda County,mod,eligible,0.9130434782608696,21,0.0,0,0.08695652173913042,2,0.0,0,6001427200,23,0.9130434782608695,LI - At Risk of Gentrification and/or Displacement
2201,4276.0,2015,Alameda County,mod,eligible,0.8421052631578947,16,0.0,0,0.15789473684210525,3,0.0,0,6001427600,19,0.8421052631578947,LI - At Risk of Gentrification and/or Displacement
2202,4280.0,2015,Alameda County,low,eligible,0.9090909090909092,10,0.0,0,0.09090909090909093,1,0.0,0,6001428000,11,0.9090909090909091,LI - Ongoing Gentrification and/or Displacement
2203,4284.0,2015,Alameda County,mod,eligible,0.88,44,0.0,0,0.12,6,0.0,0,6001428400,50,0.88,LI - At Risk of Gentrification and/or Displacement
2204,4309.0,2015,Alameda County,mod,eligible,0.8222222222222222,37,0.0,0,0.17777777777777778,8,0.0,0,6001430900,45,0.8222222222222222,LI - At Risk of Gentrification and/or Displacement
2205,4310.0,2015,Alameda County,mod,eligible,0.8275862068965517,24,0.0,0,0.1724137931034483,5,0.0,0,6001431000,29,0.8275862068965517,LI - Ongoing Gentrification and/or Displacement
2206,4311.0,2015,Alameda County,mod,eligible,0.8823529411764706,30,0.0,0,0.1176470588235294,4,0.0,0,6001431100,34,0.8823529411764706,LI - At Risk of Gentrification and/or Displacement
2207,4324.0,2015,Alameda County,mod,eligible,0.6444444444444445,29,0.0,0,0.3555555555555556,16,0.0,0,6001432400,45,0.6444444444444445,LI - At Risk of Gentrification and/or Displacement
2208,4325.01,2015,Alameda County,mod,eligible,0.7428571428571429,26,0.0,0,0.2571428571428571,9,0.0,0,6001432501,35,0.7428571428571429,LI - At Risk of Gentrification and/or Displacement
2209,4325.02,2015,Alameda County,mod,eligible,0.7222222222222222,26,0.0,0,0.2777777777777778,10,0.0,0,6001432502,36,0.7222222222222222,LI - At Risk of Gentrification and/or Displacement
2210,4326.0,2015,Alameda County,mod,eligible,0.7045454545454546,62,0.0,0,0.2954545454545455,26,0.0,0,6001432600,88,0.7045454545454546,LI - Ongoing Gentrification and/or Displacement
2211,4330.0,2015,Alameda County,mod,eligible,0.8297872340425532,39,0.0,0,0.1702127659574468,8,0.0,0,6001433000,47,0.8297872340425532,LI - Not Losing Low Income Households
2212,4331.02,2015,Alameda County,mod,eligible,0.6896551724137931,20,0.0,0,0.3103448275862069,9,0.0,0,6001433102,29,0.6896551724137931,LI - Ongoing Gentrification and/or Displacement
2213,4331.03,2015,Alameda County,low,eligible,0.6071428571428571,17,0.0,0,0.3928571428571429,11,0.0,0,6001433103,28,0.6071428571428571,LI - At Risk of Gentrification and/or Displacement
2214,4331.04,2015,Alameda County,mod,eligible,0.8,20,0.0,0,0.2,5,0.0,0,6001433104,25,0.8,LI - At Risk of Gentrification and/or Displacement
2215,4332.0,2015,Alameda County,mod,eligible,0.8307692307692308,54,0.0,0,0.16923076923076924,11,0.0,0,6001433200,65,0.8307692307692308,LI - Ongoing Gentrification and/or Displacement
2216,4336.0,2015,Alameda County,mod,eligible,0.8275862068965517,48,0.0,0,0.1724137931034483,10,0.0,0,6001433600,58,0.8275862068965517,LI - At Risk of Gentrification and/or Displacement
2217,4338.0,2015,Alameda County,mod,eligible,0.7837837837837838,58,0.0,0,0.21621621621621626,16,0.0,0,6001433800,74,0.7837837837837838,LI - At Risk of Gentrification and/or Displacement
2218,4339.0,2015,Alameda County,low,eligible,0.8333333333333334,35,0.0,0,0.16666666666666666,7,0.0,0,6001433900,42,0.8333333333333334,LI - Not Losing Low Income Households
2219,4340.0,2015,Alameda County,low,eligible,0.8367346938775511,41,0.0,0,0.16326530612244894,8,0.0,0,6001434000,49,0.8367346938775511,LI - At Risk of Gentrification and/or Displacement
2220,4351.04,2015,Alameda County,mod,eligible,0.7966101694915254,47,0.0,0,0.2033898305084746,12,0.0,0,6001435104,59,0.7966101694915254,LI - Not Losing Low Income Households
2221,4353.0,2015,Alameda County,mod,eligible,0.8089887640449438,72,0.0,0,0.19101123595505615,17,0.0,0,6001435300,89,0.8089887640449438,LI - At Risk of Gentrification and/or Displacement
2222,4354.0,2015,Alameda County,mod,eligible,0.803030303030303,53,0.0,0,0.19696969696969696,13,0.0,0,6001435400,66,0.803030303030303,LI - At Risk of Gentrification and/or Displacement
2223,4355.0,2015,Alameda County,mod,eligible,0.8780487804878049,36,0.0,0,0.12195121951219512,5,0.0,0,6001435500,41,0.8780487804878049,LI - At Risk of Gentrification and/or Displacement
2224,4356.01,2015,Alameda County,mod,eligible,0.813953488372093,35,0.0,0,0.18604651162790695,8,0.0,0,6001435601,43,0.813953488372093,LI - At Risk of Gentrification and/or Displacement
2225,4356.02,2015,Alameda County,low,eligible,0.6938775510204082,34,0.0,0,0.30612244897959184,15,0.0,0,6001435602,49,0.6938775510204082,LI - At Risk of Gentrification and/or Displacement
2226,4361.0,2015,Alameda County,mod,eligible,0.85,51,0.0,0,0.15,9,0.0,0,6001436100,60,0.85,LI - Ongoing Gentrification and/or Displacement
2227,4362.0,2015,Alameda County,mod,eligible,0.8,12,0.0,0,0.2,3,0.0,0,6001436200,15,0.8,LI - At Risk of Gentrification and/or Displacement
2228,4363.0,2015,Alameda County,mod,eligible,0.8895705521472392,145,0.0,0,0.11042944785276074,18,0.0,0,6001436300,163,0.8895705521472392,LI - At Risk of Gentrification and/or Displacement
2229,4365.0,2015,Alameda County,mod,eligible,0.8813559322033898,52,0.0,0,0.11864406779661014,7,0.0,0,6001436500,59,0.8813559322033898,LI - At Risk of Gentrification and/or Displacement
2230,4366.01,2015,Alameda County,mod,eligible,0.6707317073170732,55,0.0,0,0.32926829268292684,27,0.0,0,6001436601,82,0.6707317073170732,LI - At Risk of Gentrification and/or Displacement
2231,4366.02,2015,Alameda County,mod,eligible,0.9136690647482014,127,0.0,0,0.08633093525179858,12,0.0,0,6001436602,139,0.9136690647482014,LI - Not Losing Low Income Households
2232,4367.0,2015,Alameda County,mod,eligible,0.5,19,0.0,0,0.5,19,0.0,0,6001436700,38,0.5,MHI - At Risk of Exclusion
2233,4369.0,2015,Alameda County,mod,eligible,0.7377049180327869,45,0.0,0,0.26229508196721313,16,0.0,0,6001436900,61,0.7377049180327869,LI - At Risk of Gentrification and/or Displacement
2234,4371.02,2015,Alameda County,mod,eligible,0.7586206896551724,44,0.0,0,0.2413793103448276,14,0.0,0,6001437102,58,0.7586206896551724,LI - Not Losing Low Income Households
2235,4373.0,2015,Alameda County,mod,eligible,0.7446808510638298,35,0.0,0,0.2553191489361702,12,0.0,0,6001437300,47,0.7446808510638298,LI - At Risk of Gentrification and/or Displacement
2236,4375.0,2015,Alameda County,mod,eligible,0.8846153846153846,23,0.0,0,0.1153846153846154,3,0.0,0,6001437500,26,0.8846153846153846,LI - Not Losing Low Income Households
2237,4376.0,2015,Alameda County,mod,eligible,0.775,31,0.0,0,0.225,9,0.0,0,6001437600,40,0.775,LI - At Risk of Gentrification and/or Displacement
2238,4377.01,2015,Alameda County,mod,eligible,0.7,28,0.0,0,0.3,12,0.0,0,6001437701,40,0.7,LI - Not Losing Low Income Households
2239,4377.02,2015,Alameda County,low,eligible,0.8,12,0.0,0,0.2,3,0.0,0,6001437702,15,0.8,LI - Ongoing Gentrification and/or Displacement
2240,4379.0,2015,Alameda County,mod,eligible,0.9166666666666666,22,0.0,0,0.08333333333333333,2,0.0,0,6001437900,24,0.9166666666666666,LI - At Risk of Gentrification and/or Displacement
2241,4382.01,2015,Alameda County,mod,eligible,0.7204301075268817,67,0.0,0,0.27956989247311825,26,0.0,0,6001438201,93,0.7204301075268817,LI - Not Losing Low Income Households
2242,4401.0,2015,Alameda County,mod,eligible,0.8888888888888888,40,0.0,0,0.1111111111111111,5,0.0,0,6001440100,45,0.8888888888888888,LI - Not Losing Low Income Households
2243,4402.0,2015,Alameda County,mod,eligible,0.9148936170212766,43,0.0,0,0.0851063829787234,4,0.0,0,6001440200,47,0.9148936170212766,LI - At Risk of Gentrification and/or Displacement
2244,4419.26,2015,Alameda County,mod,eligible,1.0,15,0.0,0,0.0,0,0.0,0,6001441926,15,1.0,MHI - Advanced Gentrification
2245,4423.02,2015,Alameda County,mod,eligible,0.9696969696969696,64,0.0,0,0.030303030303030307,2,0.0,0,6001442302,66,0.9696969696969697,LI - At Risk of Gentrification and/or Displacement
2246,4433.21,2015,Alameda County,mod,eligible,0.9487179487179488,74,0.0,0,0.05128205128205128,4,0.0,0,6001443321,78,0.9487179487179487,MHI - Not Losing Low Income Households
2247,4444.0,2015,Alameda County,mod,eligible,0.8461538461538461,55,0.0,0,0.15384615384615385,10,0.0,0,6001444400,65,0.8461538461538461,MHI - At Risk of Exclusion
2248,4514.04,2015,Alameda County,mod,eligible,0.8947368421052632,136,0.0,0,0.10526315789473684,16,0.0,0,6001451404,152,0.8947368421052632,LI - Not Losing Low Income Households
2249,3040.02,2013,Contra Costa County,mod,eligible,0.7368421052631579,28,0.0,0,0.2631578947368421,10,0.0,0,6013304002,38,0.7368421052631579,Data Unavailable or Unreliable
2250,3050.0,2013,Contra Costa County,low,eligible,0.4545454545454545,25,0.0,0,0.5454545454545454,30,0.0,0,6013305000,55,0.45454545454545453,LI - Ongoing Gentrification and/or Displacement
2251,3060.02,2013,Contra Costa County,mod,eligible,0.4358974358974359,34,0.0,0,0.5641025641025641,44,0.0,0,6013306002,78,0.4358974358974359,LI - Not Losing Low Income Households
2252,3060.03,2013,Contra Costa County,mod,eligible,0.3580246913580247,29,0.0,0,0.6419753086419753,52,0.0,0,6013306003,81,0.35802469135802467,LI - At Risk of Gentrification and/or Displacement
2253,3060.04,2013,Contra Costa County,mod,eligible,0.41935483870967744,26,0.0,0,0.5806451612903226,36,0.0,0,6013306004,62,0.41935483870967744,LI - Ongoing Gentrification and/or Displacement
2254,3071.02,2013,Contra Costa County,mod,eligible,0.3181818181818182,21,0.0,0,0.6818181818181818,45,0.0,0,6013307102,66,0.3181818181818182,LI - At Risk of Gentrification and/or Displacement
2255,3072.01,2013,Contra Costa County,low,eligible,0.32,8,0.0,0,0.68,17,0.0,0,6013307201,25,0.32,LI - Not Losing Low Income Households
2256,3072.02,2013,Contra Costa County,low,eligible,0.4,16,0.0,0,0.6,24,0.0,0,6013307202,40,0.4,LI - Not Losing Low Income Households
2257,3072.04,2013,Contra Costa County,mod,eligible,0.3,21,0.0,0,0.7,49,0.0,0,6013307204,70,0.3,LI - Not Losing Low Income Households
2258,3072.05,2013,Contra Costa County,mod,eligible,0.4444444444444444,40,0.0,0,0.5555555555555556,50,0.0,0,6013307205,90,0.4444444444444444,LI - Not Losing Low Income Households
2259,3080.01,2013,Contra Costa County,mod,eligible,0.5,70,0.0,0,0.5,70,0.0,0,6013308001,140,0.5,LI - Not Losing Low Income Households
2260,3100.0,2013,Contra Costa County,mod,eligible,0.3815789473684211,29,0.0,0,0.618421052631579,47,0.0,0,6013310000,76,0.3815789473684211,LI - At Risk of Gentrification and/or Displacement
2261,3110.0,2013,Contra Costa County,mod,eligible,0.4655172413793103,27,0.0,0,0.5344827586206896,31,0.0,0,6013311000,58,0.46551724137931033,LI - At Risk of Gentrification and/or Displacement
2262,3120.0,2013,Contra Costa County,low,eligible,0.6190476190476191,13,0.0,0,0.3809523809523809,8,0.0,0,6013312000,21,0.6190476190476191,Data Unavailable or Unreliable
2263,3131.01,2013,Contra Costa County,mod,eligible,0.4814814814814815,39,0.0,0,0.5185185185185185,42,0.0,0,6013313101,81,0.48148148148148145,LI - At Risk of Gentrification and/or Displacement
2264,3132.06,2013,Contra Costa County,mod,eligible,0.41791044776119396,28,0.0,0,0.582089552238806,39,0.0,0,6013313206,67,0.417910447761194,LI - Not Losing Low Income Households
2265,3141.02,2013,Contra Costa County,mod,eligible,0.4393939393939394,29,0.0,0,0.5606060606060606,37,0.0,0,6013314102,66,0.4393939393939394,LI - Not Losing Low Income Households
2266,3141.03,2013,Contra Costa County,mod,eligible,0.3023255813953488,13,0.0,0,0.6976744186046512,30,0.0,0,6013314103,43,0.3023255813953488,LI - Not Losing Low Income Households
2267,3141.04,2013,Contra Costa County,low,eligible,0.3725490196078432,19,0.0,0,0.6274509803921569,32,0.0,0,6013314104,51,0.37254901960784315,LI - At Risk of Gentrification and/or Displacement
2268,3142.0,2013,Contra Costa County,low,eligible,0.34,17,0.0,0,0.66,33,0.0,0,6013314200,50,0.34,LI - Not Losing Low Income Households
2269,3160.0,2013,Contra Costa County,low,eligible,0.75,6,0.0,0,0.25,2,0.0,0,6013316000,8,0.75,LI - Ongoing Gentrification and/or Displacement
2270,3170.0,2013,Contra Costa County,mod,eligible,0.55,22,0.0,0,0.45,18,0.0,0,6013317000,40,0.55,LI - Ongoing Gentrification and/or Displacement
2271,3190.0,2013,Contra Costa County,mod,eligible,0.6467065868263473,108,0.0,0,0.3532934131736527,59,0.0,0,6013319000,167,0.6467065868263473,LI - Not Losing Low Income Households
2272,3200.01,2013,Contra Costa County,mod,eligible,0.6111111111111112,44,0.0,0,0.3888888888888889,28,0.0,0,6013320001,72,0.6111111111111112,LI - Not Losing Low Income Households
2273,3270.0,2013,Contra Costa County,mod,eligible,0.4354838709677419,54,0.0,0,0.5645161290322581,70,0.0,0,6013327000,124,0.43548387096774194,LI - Not Losing Low Income Households
2274,3280.0,2013,Contra Costa County,mod,eligible,1.0,4,0.0,0,0.0,0,0.0,0,6013328000,4,1.0,LI - At Risk of Gentrification and/or Displacement
2275,3290.0,2013,Contra Costa County,mod,eligible,0.6296296296296297,85,0.0,0,0.3703703703703704,50,0.0,0,6013329000,135,0.6296296296296297,LI - Not Losing Low Income Households
2276,3340.04,2013,Contra Costa County,mod,eligible,0.6320754716981132,67,0.0,0,0.3679245283018868,39,0.0,0,6013334004,106,0.6320754716981132,LI - At Risk of Gentrification and/or Displacement
2277,3361.01,2013,Contra Costa County,low,eligible,0.5517241379310345,16,0.0,0,0.4482758620689655,13,0.0,0,6013336101,29,0.5517241379310345,LI - At Risk of Gentrification and/or Displacement
2278,3361.02,2013,Contra Costa County,low,eligible,0.3170731707317073,13,0.0,0,0.6829268292682927,28,0.0,0,6013336102,41,0.3170731707317073,LI - Not Losing Low Income Households
2279,3362.02,2013,Contra Costa County,low,eligible,0.5,19,0.0,0,0.5,19,0.0,0,6013336202,38,0.5,LI - Not Losing Low Income Households
2280,3372.0,2013,Contra Costa County,mod,eligible,0.7798165137614679,85,0.0,0,0.22018348623853207,24,0.0,0,6013337200,109,0.7798165137614679,LI - Not Losing Low Income Households
2281,3381.01,2013,Contra Costa County,mod,eligible,0.6,27,0.0,0,0.4,18,0.0,0,6013338101,45,0.6,LI - Not Losing Low Income Households
2282,3390.01,2013,Contra Costa County,low,eligible,0.9166666666666666,22,0.0,0,0.08333333333333333,2,0.0,0,6013339001,24,0.9166666666666666,LI - Not Losing Low Income Households
2283,3511.02,2013,Contra Costa County,mod,eligible,0.7083333333333334,51,0.0,0,0.2916666666666667,21,0.0,0,6013351102,72,0.7083333333333334,LI - Not Losing Low Income Households
2284,3580.0,2013,Contra Costa County,mod,eligible,0.6060606060606061,60,0.0,0,0.3939393939393939,39,0.0,0,6013358000,99,0.6060606060606061,LI - At Risk of Gentrification and/or Displacement
2285,3650.02,2013,Contra Costa County,low,eligible,0.28205128205128205,22,0.0,0,0.7179487179487181,56,0.0,0,6013365002,78,0.28205128205128205,LI - Ongoing Gentrification and/or Displacement
2286,3660.02,2013,Contra Costa County,mod,eligible,0.3125,25,0.0,0,0.6875,55,0.0,0,6013366002,80,0.3125,LI - At Risk of Gentrification and/or Displacement
2287,3672.0,2013,Contra Costa County,mod,eligible,0.2857142857142857,14,0.0,0,0.7142857142857143,35,0.0,0,6013367200,49,0.2857142857142857,LI - At Risk of Gentrification and/or Displacement
2288,3680.01,2013,Contra Costa County,mod,eligible,0.2058823529411765,7,0.0,0,0.7941176470588235,27,0.0,0,6013368001,34,0.20588235294117646,LI - At Risk of Gentrification and/or Displacement
2289,3680.02,2013,Contra Costa County,mod,eligible,0.3333333333333333,7,0.0,0,0.6666666666666666,14,0.0,0,6013368002,21,0.3333333333333333,LI - At Risk of Gentrification and/or Displacement
2290,3690.01,2013,Contra Costa County,low,eligible,0.4893617021276596,23,0.0,0,0.5106382978723404,24,0.0,0,6013369001,47,0.48936170212765956,LI - Not Losing Low Income Households
2291,3690.02,2013,Contra Costa County,mod,eligible,0.5166666666666667,31,0.0,0,0.4833333333333333,29,0.0,0,6013369002,60,0.5166666666666667,LI - Not Losing Low Income Households
2292,3710.0,2013,Contra Costa County,mod,eligible,0.42372881355932196,25,0.0,0,0.576271186440678,34,0.0,0,6013371000,59,0.423728813559322,LI - Not Losing Low Income Households
2293,3720.0,2013,Contra Costa County,mod,eligible,0.2988505747126437,26,0.0,0,0.7011494252873564,61,0.0,0,6013372000,87,0.2988505747126437,LI - At Risk of Gentrification and/or Displacement
2294,3730.0,2013,Contra Costa County,low,eligible,0.3170731707317073,13,0.0,0,0.6829268292682927,28,0.0,0,6013373000,41,0.3170731707317073,LI - At Risk of Gentrification and/or Displacement
2295,3740.0,2013,Contra Costa County,mod,eligible,0.5166666666666667,31,0.0,0,0.4833333333333333,29,0.0,0,6013374000,60,0.5166666666666667,LI - At Risk of Gentrification and/or Displacement
2296,3750.0,2013,Contra Costa County,low,eligible,0.1891891891891892,7,0.0,0,0.8108108108108109,30,0.0,0,6013375000,37,0.1891891891891892,LI - Ongoing Gentrification and/or Displacement
2297,3760.0,2013,Contra Costa County,low,eligible,0.2753623188405797,19,0.0,0,0.7246376811594203,50,0.0,0,6013376000,69,0.2753623188405797,LI - Ongoing Gentrification and/or Displacement
2298,3770.0,2013,Contra Costa County,low,eligible,0.4390243902439024,18,0.0,0,0.5609756097560976,23,0.0,0,6013377000,41,0.43902439024390244,LI - At Risk of Gentrification and/or Displacement
2299,3790.0,2013,Contra Costa County,low,eligible,0.3333333333333333,30,0.0,0,0.6666666666666666,60,0.0,0,6013379000,90,0.3333333333333333,LI - Ongoing Gentrification and/or Displacement
2300,3800.0,2013,Contra Costa County,mod,eligible,0.6521739130434783,75,0.0,0,0.3478260869565217,40,0.0,0,6013380000,115,0.6521739130434783,LI - Ongoing Gentrification and/or Displacement
2301,3810.0,2013,Contra Costa County,low,eligible,0.2769230769230769,18,0.0,0,0.7230769230769231,47,0.0,0,6013381000,65,0.27692307692307694,LI - Ongoing Gentrification and/or Displacement
2302,3820.0,2013,Contra Costa County,mod,eligible,0.46875,30,0.0,0,0.53125,34,0.0,0,6013382000,64,0.46875,LI - At Risk of Gentrification and/or Displacement
