GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US06073007903,06073007903,"Census Tract 79.03, San Diego County, California",4947,435,4585,411,15,25,47,78,104,96,0,132,54,59,142,93,0,132,142,93
1400000US06073007904,06073007904,"Census Tract 79.04, San Diego County, California",5469,528,4991,521,24,30,38,43,127,89,45,69,166,115,78,73,33,57,45,48
1400000US06073008001,06073008001,"Census Tract 80.01, San Diego County, California",6737,497,5850,477,133,104,0,132,122,83,13,21,449,240,170,93,74,66,96,65
1400000US06073008002,06073008002,"Census Tract 80.02, San Diego County, California",2624,237,2462,253,0,132,0,132,105,95,0,132,0,132,57,42,0,132,57,42
1400000US06073008101,06073008101,"Census Tract 81.01, San Diego County, California",3922,565,3656,526,0,132,0,132,115,106,0,132,79,120,72,78,0,132,72,78
1400000US06073008102,06073008102,"Census Tract 81.02, San Diego County, California",3610,262,3356,254,0,132,0,132,146,151,0,132,77,75,31,37,0,132,31,37
1400000US06073008200,06073008200,"Census Tract 82, San Diego County, California",2840,366,2572,394,0,132,9,18,104,168,0,132,155,159,0,132,0,132,0,132
1400000US06073008301,06073008301,"Census Tract 83.01, San Diego County, California",3431,461,3221,476,0,132,8,13,119,67,0,132,13,18,70,56,0,132,70,56
1400000US06073008303,06073008303,"Census Tract 83.03, San Diego County, California",3886,353,3516,356,8,13,16,25,272,187,0,132,27,31,47,45,0,132,47,45
1400000US06073008305,06073008305,"Census Tract 83.05, San Diego County, California",10866,1889,4043,727,111,82,32,38,5693,1275,33,40,433,146,521,186,49,47,472,197
1400000US06073008306,06073008306,"Census Tract 83.06, San Diego County, California",3144,254,2890,269,0,132,0,132,173,69,0,132,11,17,70,59,0,132,70,59
1400000US06073008307,06073008307,"Census Tract 83.07, San Diego County, California",3470,291,2806,269,14,22,0,132,338,160,0,132,96,66,216,105,108,81,108,70
1400000US06073008310,06073008310,"Census Tract 83.10, San Diego County, California",5766,376,5327,402,0,132,0,132,213,111,20,33,58,53,148,160,0,132,148,160
1400000US06073008311,06073008311,"Census Tract 83.11, San Diego County, California",2766,397,2505,411,0,132,18,27,103,84,16,27,17,34,107,112,0,132,107,112
1400000US06073008312,06073008312,"Census Tract 83.12, San Diego County, California",3462,335,3087,333,29,28,0,132,191,95,0,132,50,45,105,82,11,17,94,80
1400000US06073008313,06073008313,"Census Tract 83.13, San Diego County, California",2384,222,2183,222,0,132,0,132,162,136,0,132,0,132,39,45,0,132,39,45
1400000US06073008315,06073008315,"Census Tract 83.15, San Diego County, California",5402,439,3715,469,59,69,0,132,1413,370,0,132,135,81,80,75,61,68,19,32
1400000US06073008324,06073008324,"Census Tract 83.24, San Diego County, California",7264,435,6396,384,94,98,19,31,561,261,0,132,0,132,194,138,54,95,140,110
1400000US06073008327,06073008327,"Census Tract 83.27, San Diego County, California",5875,453,4860,473,29,34,0,132,798,214,0,132,20,32,168,96,37,30,131,93
1400000US06073008328,06073008328,"Census Tract 83.28, San Diego County, California",3952,353,3255,389,26,30,7,13,500,103,0,132,57,53,107,95,0,132,107,95
1400000US06073008329,06073008329,"Census Tract 83.29, San Diego County, California",5758,517,4527,421,9,15,0,132,834,208,0,132,56,71,332,363,0,132,332,363
1400000US06073008330,06073008330,"Census Tract 83.30, San Diego County, California",5900,353,4209,377,26,41,0,132,1577,307,0,132,27,34,61,71,33,55,28,46
1400000US06073008331,06073008331,"Census Tract 83.31, San Diego County, California",2571,145,2009,148,61,78,0,132,427,158,0,132,31,32,43,52,0,132,43,52
1400000US06073008332,06073008332,"Census Tract 83.32, San Diego County, California",4245,228,3285,370,0,132,0,132,639,220,0,132,122,123,199,138,0,132,199,138
1400000US06073008333,06073008333,"Census Tract 83.33, San Diego County, California",12871,591,8068,718,181,127,17,27,4192,712,0,132,152,109,261,110,61,62,200,95
1400000US06073008334,06073008334,"Census Tract 83.34, San Diego County, California",5019,432,3866,451,0,132,0,132,766,153,0,132,220,162,167,67,39,58,128,79
1400000US06073008335,06073008335,"Census Tract 83.35, San Diego County, California",9375,481,5394,441,118,87,38,60,2803,363,0,132,388,323,634,270,75,85,559,258
1400000US06073008336,06073008336,"Census Tract 83.36, San Diego County, California",2476,111,1926,167,23,36,0,132,439,102,0,132,12,22,76,71,9,14,67,70
1400000US06073008337,06073008337,"Census Tract 83.37, San Diego County, California",4412,304,3119,345,139,135,0,132,879,192,85,86,5,12,185,144,0,132,185,144
1400000US06073008338,06073008338,"Census Tract 83.38, San Diego County, California",10322,521,5925,554,63,84,0,132,3971,452,0,132,37,54,326,175,23,31,303,177
1400000US06073008339,06073008339,"Census Tract 83.39, San Diego County, California",1903,273,874,192,9,15,0,132,799,220,0,132,163,148,58,64,0,132,58,64
1400000US06073008340,06073008340,"Census Tract 83.40, San Diego County, California",9198,579,6442,629,148,95,0,132,2014,433,0,132,464,307,130,81,0,132,130,81
1400000US06073008341,06073008341,"Census Tract 83.41, San Diego County, California",6057,537,3088,457,221,150,0,132,2335,447,0,132,336,167,77,55,0,132,77,55
1400000US06073008342,06073008342,"Census Tract 83.42, San Diego County, California",9513,629,5635,670,78,77,0,132,3210,528,15,24,338,170,237,120,31,33,206,112
1400000US06073008343,06073008343,"Census Tract 83.43, San Diego County, California",3816,372,2400,362,0,132,0,132,1095,254,0,132,150,105,171,131,49,55,122,88
1400000US06073008344,06073008344,"Census Tract 83.44, San Diego County, California",4066,256,3275,298,72,66,0,132,607,239,0,132,45,56,67,62,6,10,61,61
1400000US06073008345,06073008345,"Census Tract 83.45, San Diego County, California",3520,286,2822,266,32,31,0,132,412,143,0,132,184,195,70,53,0,132,70,53
1400000US06073008346,06073008346,"Census Tract 83.46, San Diego County, California",5100,319,2808,319,94,62,0,132,1637,207,0,132,239,145,322,155,0,132,322,155
1400000US06073008347,06073008347,"Census Tract 83.47, San Diego County, California",6620,397,2898,395,114,117,17,28,2886,371,44,67,179,173,482,338,94,91,388,327
1400000US06073008348,06073008348,"Census Tract 83.48, San Diego County, California",5420,333,2257,340,74,55,0,132,2671,342,0,132,192,212,226,128,32,53,194,115
1400000US06073008349,06073008349,"Census Tract 83.49, San Diego County, California",3537,345,1436,265,118,80,0,132,1470,304,0,132,210,202,303,226,102,106,201,168
1400000US06073008350,06073008350,"Census Tract 83.50, San Diego County, California",6434,481,2100,360,102,103,21,36,3565,567,142,178,143,113,361,247,133,129,228,220
1400000US06073008351,06073008351,"Census Tract 83.51, San Diego County, California",4353,255,1534,229,171,111,0,132,2025,253,150,151,128,144,345,142,67,92,278,128
1400000US06073008352,06073008352,"Census Tract 83.52, San Diego County, California",3820,375,1691,400,155,130,0,132,1487,363,19,21,91,54,377,261,31,41,346,261
1400000US06073008353,06073008353,"Census Tract 83.53, San Diego County, California",5292,564,2457,316,84,91,7,12,2350,470,0,132,108,71,286,180,0,132,286,180
1400000US06073008354,06073008354,"Census Tract 83.54, San Diego County, California",5878,599,2385,585,319,292,0,132,2581,377,0,132,288,265,305,201,0,132,305,201
1400000US06073008355,06073008355,"Census Tract 83.55, San Diego County, California",3821,366,1558,422,89,126,0,132,1914,556,0,132,153,127,107,90,0,132,107,90
1400000US06073008356,06073008356,"Census Tract 83.56, San Diego County, California",3386,395,1623,307,81,58,0,132,1544,270,20,33,57,72,61,52,0,132,61,52
1400000US06073008357,06073008357,"Census Tract 83.57, San Diego County, California",4838,296,1137,264,338,222,10,16,2695,320,56,76,349,184,253,206,0,132,253,206
1400000US06073008358,06073008358,"Census Tract 83.58, San Diego County, California",6720,616,3102,578,39,46,0,132,2855,495,0,132,364,226,360,266,58,61,302,261
1400000US06073008359,06073008359,"Census Tract 83.59, San Diego County, California",3473,388,1767,289,122,119,0,132,996,284,0,132,287,251,301,148,35,46,266,138
1400000US06073008360,06073008360,"Census Tract 83.60, San Diego County, California",5722,536,2212,404,543,220,29,33,1942,406,8,15,744,308,244,147,0,132,244,147
1400000US06073008501,06073008501,"Census Tract 85.01, San Diego County, California",5475,431,4812,470,0,132,0,132,432,178,0,132,89,107,142,97,20,28,122,91
1400000US06073008502,06073008502,"Census Tract 85.02, San Diego County, California",6186,447,5012,467,12,22,0,132,608,183,0,132,314,259,240,171,0,132,240,171
1400000US06073008503,06073008503,"Census Tract 85.03, San Diego County, California",6610,487,5712,492,60,61,28,32,584,286,0,132,100,101,126,103,45,55,81,88
1400000US06073008504,06073008504,"Census Tract 85.04, San Diego County, California",6485,618,5145,725,182,229,0,132,193,106,0,132,807,444,158,109,158,109,0,132
1400000US06073008505,06073008505,"Census Tract 85.05, San Diego County, California",6141,527,4573,691,44,52,59,90,894,317,0,132,296,252,275,159,79,77,196,133
1400000US06073008506,06073008506,"Census Tract 85.06, San Diego County, California",4163,363,2799,429,47,54,33,44,600,271,158,224,453,359,73,52,0,132,73,52
1400000US06073008507,06073008507,"Census Tract 85.07, San Diego County, California",7925,755,6008,799,94,121,33,36,1050,302,0,132,457,290,283,153,0,132,283,153
1400000US06073008509,06073008509,"Census Tract 85.09, San Diego County, California",6522,627,4744,510,407,221,52,70,677,190,0,132,234,195,408,283,0,132,408,283
1400000US06073008510,06073008510,"Census Tract 85.10, San Diego County, California",6516,684,4374,590,153,114,375,415,1166,538,15,24,323,220,110,75,30,39,80,61
1400000US06073008511,06073008511,"Census Tract 85.11, San Diego County, California",2615,425,1598,298,125,79,0,132,555,118,0,132,242,325,95,67,0,132,95,67
1400000US06073008512,06073008512,"Census Tract 85.12, San Diego County, California",4484,296,3649,301,10,17,0,132,427,132,6,12,105,95,287,118,85,79,202,94
1400000US06073008513,06073008513,"Census Tract 85.13, San Diego County, California",2626,177,2278,172,19,32,0,132,171,105,3,10,22,25,133,105,0,132,133,105
1400000US06073008600,06073008600,"Census Tract 86, San Diego County, California",6277,695,3426,700,194,120,0,132,1426,390,295,393,635,341,301,161,159,127,142,104
1400000US06073008701,06073008701,"Census Tract 87.01, San Diego County, California",3264,305,1923,387,576,221,25,39,427,159,0,132,65,50,248,155,65,87,183,127
1400000US06073008702,06073008702,"Census Tract 87.02, San Diego County, California",4699,515,3028,458,349,146,71,64,470,173,76,66,547,242,158,98,10,16,148,95
1400000US06073008800,06073008800,"Census Tract 88, San Diego County, California",6647,690,2888,691,465,165,108,97,2334,422,80,122,673,386,99,89,79,82,20,22
1400000US06073008901,06073008901,"Census Tract 89.01, San Diego County, California",4279,483,3451,497,48,59,57,71,410,184,0,132,251,169,62,53,0,132,62,53
1400000US06073008902,06073008902,"Census Tract 89.02, San Diego County, California",2260,346,1876,363,65,49,3,9,169,112,0,132,52,48,95,70,36,36,59,58
1400000US06073009000,06073009000,"Census Tract 90, San Diego County, California",4085,535,3158,615,330,252,33,42,373,106,0,132,112,106,79,66,0,132,79,66
1400000US06073009101,06073009101,"Census Tract 91.01, San Diego County, California",5759,371,5155,402,31,50,0,132,208,99,0,132,251,236,114,74,0,132,114,74
1400000US06073009102,06073009102,"Census Tract 91.02, San Diego County, California",3681,344,2768,288,323,271,0,132,201,98,0,132,159,131,230,110,25,32,205,105
1400000US06073009103,06073009103,"Census Tract 91.03, San Diego County, California",3651,299,3253,346,23,26,16,26,113,82,0,132,141,101,105,84,15,23,90,82
1400000US06073009104,06073009104,"Census Tract 91.04, San Diego County, California",2821,198,2567,204,32,39,0,132,201,109,0,132,8,13,13,21,0,132,13,21
1400000US06073009106,06073009106,"Census Tract 91.06, San Diego County, California",4604,669,3948,586,65,64,63,61,179,94,0,132,167,108,182,99,78,58,104,76
1400000US06073009107,06073009107,"Census Tract 91.07, San Diego County, California",3710,330,3232,354,74,76,0,132,136,95,37,58,151,165,80,64,11,17,69,62
1400000US06073009201,06073009201,"Census Tract 92.01, San Diego County, California",4364,620,2274,439,835,423,0,132,510,181,176,258,137,116,432,197,38,57,394,187
1400000US06073009202,06073009202,"Census Tract 92.02, San Diego County, California",4466,310,3394,357,210,189,21,25,364,205,46,44,270,285,161,97,19,22,142,97
1400000US06073009301,06073009301,"Census Tract 93.01, San Diego County, California",4160,325,2423,319,291,187,123,110,694,245,70,109,218,178,341,206,29,32,312,200
1400000US06073009303,06073009303,"Census Tract 93.03, San Diego County, California",10255,695,7238,812,562,269,24,30,1342,263,145,130,494,267,450,224,159,152,291,161
1400000US06073009304,06073009304,"Census Tract 93.04, San Diego County, California",6844,628,5143,622,441,202,30,33,635,271,60,64,273,196,262,165,24,29,238,158
1400000US06073009400,06073009400,"Census Tract 94, San Diego County, California",5540,763,4307,738,511,234,99,66,127,90,27,31,379,170,90,66,20,29,70,59
1400000US06073009502,06073009502,"Census Tract 95.02, San Diego County, California",4473,275,3206,245,207,217,0,132,923,307,0,132,19,27,118,84,34,43,84,74
1400000US06073009504,06073009504,"Census Tract 95.04, San Diego County, California",4794,295,3769,227,25,27,0,132,781,188,0,132,79,61,140,88,9,14,131,87
1400000US06073009505,06073009505,"Census Tract 95.05, San Diego County, California",7243,438,5598,518,294,159,18,29,562,284,23,42,80,79,668,518,19,34,649,509
1400000US06073009506,06073009506,"Census Tract 95.06, San Diego County, California",4498,291,3283,296,74,53,89,91,536,180,52,55,135,136,329,170,0,132,329,170
1400000US06073009507,06073009507,"Census Tract 95.07, San Diego County, California",4269,302,3235,423,166,105,12,19,534,165,0,132,121,105,201,119,4,9,197,119
1400000US06073009508,06073009508,"Census Tract 95.08, San Diego County, California",10388,751,6649,724,1826,863,43,49,365,187,192,190,516,256,797,352,199,173,598,289
1400000US06073009509,06073009509,"Census Tract 95.09, San Diego County, California",3906,354,3193,354,269,165,0,132,284,141,0,132,84,85,76,85,0,132,76,85
1400000US06073009602,06073009602,"Census Tract 96.02, San Diego County, California",4113,343,3456,364,213,142,15,23,234,140,15,26,60,62,120,120,22,29,98,122
1400000US06073009603,06073009603,"Census Tract 96.03, San Diego County, California",4819,495,3651,479,357,209,38,60,627,377,0,132,88,131,58,52,24,30,34,43
1400000US06073009604,06073009604,"Census Tract 96.04, San Diego County, California",3462,307,2646,267,229,182,63,58,287,168,0,132,92,74,145,116,70,99,75,68
1400000US06073009703,06073009703,"Census Tract 97.03, San Diego County, California",3919,358,3423,397,117,125,0,132,218,188,0,132,126,153,35,33,0,132,35,33
1400000US06073009704,06073009704,"Census Tract 97.04, San Diego County, California",5775,328,4764,298,283,196,54,83,358,137,0,132,86,74,230,134,149,134,81,63
1400000US06073009705,06073009705,"Census Tract 97.05, San Diego County, California",3903,487,3112,380,175,168,27,33,375,358,0,132,39,37,175,160,7,12,168,158
1400000US06073009706,06073009706,"Census Tract 97.06, San Diego County, California",7284,498,6220,522,226,146,84,97,355,142,13,26,188,235,198,119,0,132,198,119
1400000US06073009801,06073009801,"Census Tract 98.01, San Diego County, California",5306,369,4402,343,122,100,52,50,291,108,55,75,137,129,247,142,73,77,174,128
1400000US06073009802,06073009802,"Census Tract 98.02, San Diego County, California",6886,610,5884,708,84,85,0,132,216,98,0,132,247,208,455,334,72,57,383,320
1400000US06073009804,06073009804,"Census Tract 98.04, San Diego County, California",4877,352,3942,316,181,136,12,18,366,173,0,132,207,116,169,88,98,76,71,48
1400000US06073009805,06073009805,"Census Tract 98.05, San Diego County, California",4937,252,4181,378,281,249,16,26,129,108,0,132,217,195,113,80,0,132,113,80
1400000US06073009901,06073009901,"Census Tract 99.01, San Diego County, California",481,310,284,230,116,109,5,9,25,28,9,15,42,56,0,132,0,132,0,132
1400000US06073009902,06073009902,"Census Tract 99.02, San Diego County, California",387,378,337,343,0,132,12,20,27,44,0,132,0,132,11,20,0,132,11,20
1400000US06073010001,06073010001,"Census Tract 100.01, San Diego County, California",4031,426,2379,336,48,38,0,132,1050,315,45,49,291,203,218,147,43,69,175,121
1400000US06073010003,06073010003,"Census Tract 100.03, San Diego County, California",5683,711,3806,770,40,43,0,132,970,317,116,138,604,307,147,81,12,18,135,78
1400000US06073010004,06073010004,"Census Tract 100.04, San Diego County, California",4110,512,2143,575,255,168,0,132,534,108,0,132,1097,451,81,64,33,37,48,47
1400000US06073010005,06073010005,"Census Tract 100.05, San Diego County, California",7339,625,5089,695,42,45,0,132,288,163,0,132,1757,522,163,136,65,51,98,123
1400000US06073010009,06073010009,"Census Tract 100.09, San Diego County, California",6217,556,4188,748,302,168,65,87,168,66,0,132,1472,588,22,28,0,132,22,28
1400000US06073010010,06073010010,"Census Tract 100.10, San Diego County, California",5626,454,4074,556,115,121,128,126,421,176,0,132,624,391,264,177,145,141,119,110
1400000US06073010011,06073010011,"Census Tract 100.11, San Diego County, California",3794,462,2387,517,146,138,0,132,810,141,0,132,353,181,98,69,36,53,62,43
1400000US06073010012,06073010012,"Census Tract 100.12, San Diego County, California",4846,464,4093,541,0,132,40,68,97,82,0,132,575,283,41,38,22,26,19,27
1400000US06073010013,06073010013,"Census Tract 100.13, San Diego County, California",4478,569,3613,588,0,132,33,59,0,132,0,132,812,315,20,28,20,28,0,132
1400000US06073010014,06073010014,"Census Tract 100.14, San Diego County, California",18262,815,10580,864,2267,319,173,131,2463,315,22,27,1794,506,963,301,199,127,764,290
1400000US06073010015,06073010015,"Census Tract 100.15, San Diego County, California",2328,316,1385,344,110,138,47,89,361,187,15,29,379,260,31,51,0,132,31,51
1400000US06073010103,06073010103,"Census Tract 101.03, San Diego County, California",5803,485,4349,550,40,49,0,132,283,168,0,132,995,424,136,103,18,21,118,100
1400000US06073010104,06073010104,"Census Tract 101.04, San Diego County, California",3438,275,2396,396,116,96,0,132,532,214,0,132,140,109,254,225,34,57,220,219
1400000US06073010106,06073010106,"Census Tract 101.06, San Diego County, California",4968,244,3742,353,43,61,25,38,187,129,0,132,914,306,57,50,44,46,13,19
1400000US06073010107,06073010107,"Census Tract 101.07, San Diego County, California",5914,572,3857,747,420,300,52,82,456,162,0,132,1017,396,112,71,46,46,66,53
1400000US06073010109,06073010109,"Census Tract 101.09, San Diego County, California",4543,411,2577,415,399,299,0,132,602,157,0,132,759,342,206,150,110,115,96,83
1400000US06073010110,06073010110,"Census Tract 101.10, San Diego County, California",7422,618,4647,646,501,332,27,43,1228,227,0,132,498,241,521,255,55,73,466,262
1400000US06073010111,06073010111,"Census Tract 101.11, San Diego County, California",3241,455,2790,510,28,40,0,132,165,100,0,132,258,170,0,132,0,132,0,132
1400000US06073010112,06073010112,"Census Tract 101.12, San Diego County, California",5203,519,3405,453,511,331,0,132,170,131,0,132,977,438,140,91,23,29,117,89
1400000US06073010200,06073010200,"Census Tract 102, San Diego County, California",7259,670,5513,670,609,266,134,96,300,158,0,132,255,228,448,223,89,76,359,205
1400000US06073010300,06073010300,"Census Tract 103, San Diego County, California",4435,432,2999,519,0,132,0,132,387,198,41,47,814,392,194,163,46,43,148,132
1400000US06073010401,06073010401,"Census Tract 104.01, San Diego County, California",2631,481,2315,541,12,20,0,132,55,52,10,17,216,202,23,34,22,27,1,21
1400000US06073010402,06073010402,"Census Tract 104.02, San Diego County, California",5623,544,3836,585,189,139,61,67,637,162,0,132,575,239,325,186,140,117,185,112
1400000US06073010501,06073010501,"Census Tract 105.01, San Diego County, California",1235,132,1010,163,95,92,6,21,18,20,0,132,0,132,106,70,31,35,75,61
1400000US06073010502,06073010502,"Census Tract 105.02, San Diego County, California",4940,424,3030,455,581,259,0,132,313,155,0,132,778,318,238,145,86,81,152,114
1400000US06073010601,06073010601,"Census Tract 106.01, San Diego County, California",2434,392,2295,397,34,46,0,132,84,134,0,132,10,17,11,18,11,18,0,132
1400000US06073010602,06073010602,"Census Tract 106.02, San Diego County, California",3346,1709,2659,1398,279,195,22,36,197,183,9,15,0,132,180,120,10,16,170,113
1400000US06073010603,06073010603,"Census Tract 106.03, San Diego County, California",821,181,796,175,0,132,6,9,0,132,0,132,0,132,19,23,9,15,10,17
1400000US06073010700,06073010700,"Census Tract 107, San Diego County, California",1235,253,1170,236,0,132,0,132,9,15,0,132,44,73,12,19,0,132,12,19
1400000US06073010800,06073010800,"Census Tract 108, San Diego County, California",2706,386,2389,366,0,132,0,132,58,44,0,132,147,127,112,89,47,62,65,66
1400000US06073010900,06073010900,"Census Tract 109, San Diego County, California",2054,337,1960,327,0,132,0,132,23,37,0,132,0,132,71,113,0,132,71,113
1400000US06073011000,06073011000,"Census Tract 110, San Diego County, California",3009,534,2814,463,56,61,10,16,88,97,0,132,9,15,32,37,0,132,32,37
1400000US06073011100,06073011100,"Census Tract 111, San Diego County, California",3722,464,3398,446,20,40,31,49,109,108,0,132,16,24,148,108,34,51,114,83
1400000US06073011200,06073011200,"Census Tract 112, San Diego County, California",1346,162,1336,162,0,132,10,15,0,132,0,132,0,132,0,132,0,132,0,132
1400000US06073011300,06073011300,"Census Tract 113, San Diego County, California",1703,1017,1299,712,311,347,12,15,41,41,13,20,0,132,27,26,9,14,18,22
1400000US06073011400,06073011400,"Census Tract 114, San Diego County, California",4485,1147,2754,744,451,235,78,79,132,142,0,132,854,460,216,137,57,61,159,121
1400000US06073011500,06073011500,"Census Tract 115, San Diego County, California",829,627,730,648,0,132,0,132,0,132,0,132,99,96,0,132,0,132,0,132
1400000US06073011601,06073011601,"Census Tract 116.01, San Diego County, California",5915,537,4323,641,80,99,28,32,481,220,0,132,879,295,124,84,71,70,53,47
1400000US06073011602,06073011602,"Census Tract 116.02, San Diego County, California",3598,772,2572,594,240,180,8,14,142,130,35,56,458,255,143,224,11,20,132,205
1400000US06073011700,06073011700,"Census Tract 117, San Diego County, California",6204,590,3808,503,187,167,7,14,1484,417,0,132,532,247,186,139,0,132,186,139
1400000US06073011801,06073011801,"Census Tract 118.01, San Diego County, California",3226,449,2114,391,31,54,0,132,157,118,12,22,893,397,19,24,0,132,19,24
1400000US06073011802,06073011802,"Census Tract 118.02, San Diego County, California",6616,679,3920,693,500,194,0,132,717,225,0,132,1437,681,42,45,42,45,0,132
1400000US06073011901,06073011901,"Census Tract 119.01, San Diego County, California",1934,469,1108,295,60,50,0,132,737,173,0,132,0,132,29,48,0,132,29,48
1400000US06073011902,06073011902,"Census Tract 119.02, San Diego County, California",4715,562,2201,461,253,111,0,132,1318,301,0,132,754,297,189,119,63,64,126,107
1400000US06073012001,06073012001,"Census Tract 120.01, San Diego County, California",2205,362,1499,422,91,100,0,132,500,145,0,132,89,73,26,32,0,132,26,32
1400000US06073012002,06073012002,"Census Tract 120.02, San Diego County, California",3570,515,973,371,142,134,0,132,2013,371,0,132,176,136,266,252,16,20,250,251
1400000US06073012003,06073012003,"Census Tract 120.03, San Diego County, California",2652,381,1459,371,99,97,33,37,734,236,0,132,224,132,103,106,15,22,88,103
1400000US06073012101,06073012101,"Census Tract 121.01, San Diego County, California",1910,339,1281,358,0,132,0,132,122,93,0,132,323,204,184,136,29,44,155,123
1400000US06073012102,06073012102,"Census Tract 121.02, San Diego County, California",2686,434,1865,508,12,20,15,23,376,189,26,42,306,164,86,77,37,43,49,54
1400000US06073012200,06073012200,"Census Tract 122, San Diego County, California",3492,554,2316,646,66,57,0,132,211,170,0,132,690,476,209,195,43,66,166,181
1400000US06073012302,06073012302,"Census Tract 123.02, San Diego County, California",1253,242,836,192,10,16,0,132,290,171,0,132,105,120,12,20,12,20,0,132
1400000US06073012303,06073012303,"Census Tract 123.03, San Diego County, California",3280,431,2508,379,146,133,0,132,145,119,0,132,404,270,77,60,53,56,24,23
1400000US06073012304,06073012304,"Census Tract 123.04, San Diego County, California",2928,307,1968,288,64,58,0,132,451,237,57,60,168,109,220,102,40,50,180,94
1400000US06073012401,06073012401,"Census Tract 124.01, San Diego County, California",3104,261,1932,362,122,94,16,24,325,387,28,49,644,303,37,34,28,31,9,15
1400000US06073012402,06073012402,"Census Tract 124.02, San Diego County, California",4584,630,3160,595,268,165,0,132,82,58,141,171,789,299,144,92,18,28,126,86
1400000US06073012500,06073012500,"Census Tract 125, San Diego County, California",6741,683,4825,702,287,138,87,96,533,207,0,132,725,283,284,131,80,79,204,124
1400000US06073012600,06073012600,"Census Tract 126, San Diego County, California",4399,514,2744,482,87,81,11,21,170,79,0,132,1237,485,150,91,100,73,50,42
1400000US06073012700,06073012700,"Census Tract 127, San Diego County, California",4441,367,3196,458,346,195,108,139,243,152,0,132,497,213,51,53,0,132,51,53
1400000US06073012800,06073012800,"Census Tract 128, San Diego County, California",3367,468,2749,395,28,34,19,23,234,182,0,132,275,248,62,73,9,14,53,72
1400000US06073012900,06073012900,"Census Tract 129, San Diego County, California",3078,411,2547,528,5,12,18,29,21,30,0,132,433,218,54,55,0,132,54,55
1400000US06073013000,06073013000,"Census Tract 130, San Diego County, California",5408,412,3822,565,238,118,26,30,286,162,0,132,927,355,109,83,42,52,67,65
1400000US06073013102,06073013102,"Census Tract 131.02, San Diego County, California",4868,621,3383,595,433,130,0,132,99,58,0,132,823,380,130,144,0,132,130,144
1400000US06073013103,06073013103,"Census Tract 131.03, San Diego County, California",2183,255,1343,361,68,103,0,132,11,17,0,132,729,259,32,38,21,35,11,16
1400000US06073013104,06073013104,"Census Tract 131.04, San Diego County, California",5786,523,3556,555,633,179,24,40,324,135,0,132,960,344,289,160,100,78,189,162
1400000US06073013203,06073013203,"Census Tract 132.03, San Diego County, California",6257,500,3088,572,412,271,31,46,325,182,0,132,2345,495,56,53,14,39,42,45
1400000US06073013204,06073013204,"Census Tract 132.04, San Diego County, California",3751,411,2589,525,0,132,0,132,132,152,0,132,951,411,79,115,70,113,9,15
1400000US06073013205,06073013205,"Census Tract 132.05, San Diego County, California",2740,287,1770,354,136,162,84,101,170,154,16,28,564,278,0,132,0,132,0,132
1400000US06073013206,06073013206,"Census Tract 132.06, San Diego County, California",5437,498,2756,521,214,194,106,79,580,345,0,132,1532,535,249,151,139,111,110,111
1400000US06073013301,06073013301,"Census Tract 133.01, San Diego County, California",5432,760,2685,431,114,75,0,132,182,146,157,152,2018,747,276,168,63,85,213,141
1400000US06073013302,06073013302,"Census Tract 133.02, San Diego County, California",4831,471,3223,542,0,132,0,132,377,126,175,258,975,347,81,56,43,40,38,39
1400000US06073013303,06073013303,"Census Tract 133.03, San Diego County, California",4567,419,2920,515,166,168,71,80,243,120,0,132,983,382,184,141,29,31,155,138
1400000US06073013306,06073013306,"Census Tract 133.06, San Diego County, California",4299,485,2802,475,57,60,16,25,326,192,82,105,779,346,237,135,51,55,186,116
1400000US06073013307,06073013307,"Census Tract 133.07, San Diego County, California",3441,336,2041,572,220,197,12,18,216,157,0,132,885,473,67,69,0,132,67,69
1400000US06073013308,06073013308,"Census Tract 133.08, San Diego County, California",3727,476,2718,531,91,73,6,24,51,43,0,132,799,348,62,80,0,132,62,80
1400000US06073013309,06073013309,"Census Tract 133.09, San Diego County, California",6266,443,3929,593,180,98,63,72,868,253,0,132,950,358,276,145,78,57,198,135
1400000US06073013310,06073013310,"Census Tract 133.10, San Diego County, California",26679,1938,13970,1349,1421,354,280,257,6797,726,121,142,2841,954,1249,490,371,165,878,510
1400000US06073013311,06073013311,"Census Tract 133.11, San Diego County, California",8630,682,5331,723,418,149,133,147,1677,275,122,158,514,281,435,208,17,22,418,206
1400000US06073013312,06073013312,"Census Tract 133.12, San Diego County, California",2484,383,1425,388,174,218,9,15,174,114,0,132,615,328,87,69,12,20,75,66
1400000US06073013313,06073013313,"Census Tract 133.13, San Diego County, California",16986,1037,8243,1038,700,306,32,35,5633,863,127,129,1434,537,817,349,282,160,535,304
1400000US06073013401,06073013401,"Census Tract 134.01, San Diego County, California",4295,451,3184,535,15,24,54,48,283,217,0,132,626,281,133,84,51,61,82,56
1400000US06073013409,06073013409,"Census Tract 134.09, San Diego County, California",5261,389,3330,475,234,141,23,35,656,180,30,45,526,206,462,246,207,202,255,183
